Time[s]	Pressure[mbar]	Position_smooth_splines [deg]	Velocity[deg\s]	Aceleration[deg\s2]	Position_original [deg]
4.5083	2.35164623	-3.2723809	-9.2132176	47.323713	-3.281192
4.50835	2.25838023	-3.2728415	-9.2108512	47.331856	-3.281192
4.5084	2.39161723	-3.273302	-9.2084844	47.34	-3.282389
4.50845	2.48488423	-3.2737624	-9.2061172	47.348143	-3.282389
4.5085	2.59147423	-3.2742226	-9.2037496	47.356286	-3.282389
4.50855	2.69806423	-3.2746827	-9.2013815	47.36443	-3.283585
4.5086	2.96454023	-3.2751427	-9.1990131	47.372573	-3.283585
4.50865	3.19104423	-3.2756026	-9.1966443	47.380716	-3.284782
4.5087	3.13774923	-3.2760624	-9.194275	47.38886	-3.284782
4.50875	3.08445423	-3.2765221	-9.1919054	47.397003	-3.284782
4.5088	3.01783523	-3.2769816	-9.1895353	47.405147	-3.285978
4.50885	3.03115923	-3.277441	-9.1871649	47.41329	-3.285978
4.5089	2.79133123	-3.2779003	-9.184794	47.421433	-3.285978
4.50895	2.64476923	-3.2783595	-9.1824227	47.429577	-3.287175
4.509	2.43158923	-3.2788186	-9.1800511	47.43772	-3.287175
4.50905	2.36497023	-3.2792775	-9.177679	47.445863	-3.288371
4.5091	2.40494123	-3.2797363	-9.1753065	47.454007	-3.288371
4.50915	2.41826523	-3.280195	-9.1729336	47.46215	-3.288371
4.5092	2.44491323	-3.2806536	-9.1705603	47.470293	-3.289568
4.50925	2.60479823	-3.2811121	-9.1681865	47.478437	-3.289568
4.5093	2.68474123	-3.2815704	-9.1658124	47.48658	-3.289568
4.50935	2.64476923	-3.2820287	-9.1634379	47.494724	-3.290764
4.5094	2.72471223	-3.2824868	-9.1610629	47.502867	-3.290764
4.50945	2.64476923	-3.2829448	-9.1586876	47.51101	-3.291961
4.5095	2.59147423	-3.2834026	-9.1563118	47.519154	-3.291961
4.50955	2.48488423	-3.2838604	-9.1539357	47.527297	-3.291961
4.5096	2.39161723	-3.284318	-9.1515591	47.53544	-3.293157
4.50965	2.24505623	-3.2847756	-9.1491821	47.543584	-3.293157
4.5097	2.19176123	-3.285233	-9.1468047	47.551727	-3.293157
4.50975	2.15179023	-3.2856902	-9.144427	47.55987	-3.294354
4.5098	2.15179023	-3.2861474	-9.1420488	47.568014	-3.294354
4.50985	2.07184723	-3.2866044	-9.1396702	47.576157	-3.29555
4.5099	1.99190423	-3.2870614	-9.1372911	47.5843	-3.29555
4.50995	2.09849423	-3.2875182	-9.1349117	47.592444	-3.29555
4.51	2.05852323	-3.2879749	-9.1325319	47.600587	-3.296747
4.51005	1.99190423	-3.2884314	-9.1301517	47.608731	-3.296747
4.5101	1.84534323	-3.2888879	-9.127771	47.616874	-3.296747
4.51015	1.80537123	-3.2893442	-9.12539	47.625017	-3.297943
4.5102	1.85866623	-3.2898004	-9.1230085	47.633161	-3.297943
4.51025	1.75207623	-3.2902565	-9.1206267	47.641304	-3.29914
4.5103	1.53889623	-3.2907125	-9.1182444	47.649447	-3.29914
4.51035	1.53889623	-3.2911683	-9.1158617	47.657591	-3.29914
4.5104	1.56554323	-3.2916241	-9.1134786	47.665734	-3.300336
4.51045	1.41898223	-3.2920797	-9.1110951	47.673877	-3.300336
4.5105	1.43230623	-3.2925352	-9.1087113	47.682021	-3.300336
4.51055	1.31239223	-3.2929905	-9.1063269	47.690164	-3.301533
4.5106	1.44562923	-3.2934458	-9.1039422	47.698307	-3.301533
4.51065	1.68545723	-3.2939009	-9.1015571	47.706451	-3.301533
4.5107	1.43230623	-3.294356	-9.0991716	47.714594	-3.302729
4.51075	1.24577323	-3.2948109	-9.0967857	47.722738	-3.302729
4.5108	1.43230623	-3.2952656	-9.0943993	47.730881	-3.303926
4.51085	1.40565823	-3.2957203	-9.0920126	47.739024	-3.303926
4.5109	1.20580123	-3.2961748	-9.0896254	47.747168	-3.303926
4.51095	1.11253523	-3.2966293	-9.0872379	47.755311	-3.305122
4.511	1.07256423	-3.2970836	-9.0848499	47.763454	-3.305122
4.51105	1.00594523	-3.2975377	-9.0824615	47.771598	-3.305122
4.5111	0.91267823	-3.2979918	-9.0800727	47.779741	-3.306319
4.51115	0.89935523	-3.2984457	-9.0776835	47.787884	-3.306319
4.5112	0.93932623	-3.2988996	-9.0752939	47.796028	-3.307515
4.51125	0.95265023	-3.2993533	-9.0729039	47.804171	-3.307515
4.5113	1.11253523	-3.2998069	-9.0705135	47.812314	-3.307515
4.51135	1.12585923	-3.3002603	-9.0681227	47.820458	-3.308712
4.5114	1.19247823	-3.3007137	-9.0657315	47.828601	-3.308712
4.51145	1.19247823	-3.3011669	-9.0633398	47.836745	-3.308712
4.5115	1.28574423	-3.30162	-9.0609478	47.844888	-3.309908
4.51155	1.17915423	-3.302073	-9.0585553	47.853031	-3.309908
4.5116	1.19247823	-3.3025259	-9.0561625	47.861175	-3.309908
4.51165	1.09921123	-3.3029786	-9.0537692	47.869318	-3.311105
4.5117	1.17915423	-3.3034312	-9.0513756	47.877461	-3.311105
4.51175	1.16583023	-3.3038838	-9.0489815	47.885605	-3.312301
4.5118	1.11253523	-3.3043361	-9.046587	47.893748	-3.312301
4.51185	0.97929723	-3.3047884	-9.0441921	47.901891	-3.312301
4.5119	0.93932623	-3.3052406	-9.0417968	47.910035	-3.313498
4.51195	1.01926923	-3.3056926	-9.0394011	47.918178	-3.313498
4.512	0.99262123	-3.3061445	-9.037005	47.926321	-3.313498
4.51205	0.92600223	-3.3065963	-9.0346085	47.934465	-3.314695
4.5121	0.91267823	-3.307048	-9.0322115	47.942608	-3.314695
4.51215	1.09921123	-3.3074995	-9.0298142	47.950752	-3.314695
4.5122	1.11253523	-3.3079509	-9.0274165	47.958895	-3.315891
4.51225	1.17915423	-3.3084023	-9.0250183	47.967038	-3.315891
4.5123	1.04591623	-3.3088534	-9.0226198	47.975182	-3.317088
4.51235	1.11253523	-3.3093045	-9.0202208	47.983325	-3.317088
4.5124	1.09921123	-3.3097555	-9.0178214	47.991468	-3.317088
4.51245	0.96597323	-3.3102063	-9.0154217	47.999612	-3.318284
4.5125	0.77944123	-3.310657	-9.0130215	48.007755	-3.318284
4.51255	0.76611723	-3.3111076	-9.0106209	48.015898	-3.318284
4.5126	0.77944123	-3.3115581	-9.0082199	48.024042	-3.319481
4.51265	0.71282223	-3.3120084	-9.0058185	48.032185	-3.319481
4.5127	0.68617423	-3.3124587	-9.0034167	48.040328	-3.319481
4.51275	0.69949823	-3.3129088	-9.0010144	48.048472	-3.320677
4.5128	0.88603123	-3.3133588	-8.9986118	48.056615	-3.320677
4.51285	0.89935523	-3.3138086	-8.9962088	48.064759	-3.321874
4.5129	0.84606023	-3.3142584	-8.9938053	48.072902	-3.321874
4.51295	0.76611723	-3.314708	-8.9914015	48.081045	-3.321874
4.513	0.80608823	-3.3151575	-8.9889972	48.089189	-3.32307
4.51305	0.81941223	-3.3156069	-8.9865926	48.097332	-3.32307
4.5131	0.65952723	-3.3160562	-8.9841875	48.105475	-3.32307
4.51315	0.56626023	-3.3165053	-8.981782	48.113619	-3.324267
4.5132	0.53961323	-3.3169544	-8.9793761	48.121762	-3.324267
4.51325	0.63287923	-3.3174033	-8.9769699	48.129905	-3.324267
4.5133	0.47299423	-3.3178521	-8.9745632	48.138049	-3.325463
4.51335	0.48631823	-3.3183007	-8.972156	48.146192	-3.325463
4.5134	0.40637523	-3.3187493	-8.9697485	48.154335	-3.325463
4.51345	0.45967023	-3.3191977	-8.9673406	48.162479	-3.32666
4.5135	0.47299423	-3.319646	-8.9649323	48.170622	-3.32666
4.51355	0.48631823	-3.3200942	-8.9625236	48.178766	-3.327856
4.5136	0.44634623	-3.3205423	-8.9601144	48.186909	-3.327856
4.51365	0.49964123	-3.3209902	-8.9577049	48.195052	-3.327856
4.5137	0.53961323	-3.321438	-8.9552949	48.203196	-3.329053
4.51375	0.45967023	-3.3218857	-8.9528845	48.211339	-3.329053
4.5138	0.45967023	-3.3223333	-8.9504738	48.219482	-3.329053
4.51385	0.41969923	-3.3227808	-8.9480626	48.227626	-3.33025
4.5139	0.51296523	-3.3232281	-8.945651	48.235769	-3.33025
4.51395	0.43302223	-3.3236753	-8.943239	48.243912	-3.33025
4.514	0.41969923	-3.3241224	-8.9408266	48.252056	-3.331446
4.51405	0.27313723	-3.3245694	-8.9384138	48.260199	-3.331446
4.5141	0.28646123	-3.3250163	-8.9360006	48.268343	-3.332643
4.51415	0.39305123	-3.325463	-8.933587	48.276486	-3.332643
4.5142	0.39305123	-3.3259096	-8.9311729	48.284629	-3.332643
4.51425	0.33975623	-3.3263561	-8.9287585	48.292773	-3.333839
4.5143	0.35308023	-3.3268025	-8.9263437	48.300916	-3.333839
4.51435	0.40637523	-3.3272488	-8.9239284	48.309059	-3.333839
4.5144	0.40637523	-3.3276949	-8.9215128	48.317203	-3.335036
4.51445	0.32643223	-3.3281409	-8.9190967	48.325346	-3.335036
4.5145	0.17987123	-3.3285868	-8.9166802	48.333489	-3.335036
4.51455	0.25981323	-3.3290326	-8.9142634	48.341633	-3.336232
4.5146	0.29978523	-3.3294782	-8.9118461	48.349776	-3.336232
4.51465	0.27313723	-3.3299238	-8.9094284	48.357919	-3.336232
4.5147	0.16654723	-3.3303692	-8.9070103	48.366063	-3.337429
4.51475	0.25981323	-3.3308145	-8.9045918	48.374206	-3.337429
4.5148	0.28646123	-3.3312596	-8.9021729	48.38235	-3.338626
4.51485	0.25981323	-3.3317047	-8.8997535	48.390493	-3.338626
4.5149	0.19319523	-3.3321496	-8.8973338	48.398636	-3.338626
4.51495	0.08660423	-3.3325944	-8.8949137	48.40678	-3.339822
4.515	0.19319523	-3.3330391	-8.8924931	48.414923	-3.339822
4.51505	0.03330923	-3.3334837	-8.8900722	48.423066	-3.339822
4.5151	0.00666223000000001	-3.3339281	-8.8876508	48.43121	-3.341019
4.51515	-0.09992877	-3.3343724	-8.8852291	48.439353	-3.341019
4.5152	0.07328123	-3.3348166	-8.8828069	48.447496	-3.341019
4.51525	0.19319523	-3.3352607	-8.8803843	48.45564	-3.342215
4.5153	0.19319523	-3.3357047	-8.8779613	48.463783	-3.342215
4.51535	0.15322323	-3.3361485	-8.8755379	48.471926	-3.342215
4.5154	0.15322323	-3.3365922	-8.8731141	48.48007	-3.343412
4.51545	0.21984223	-3.3370358	-8.8706899	48.488213	-3.343412
4.5155	0.08660423	-3.3374793	-8.8682653	48.496357	-3.344608
4.51555	0.05995723	-3.3379227	-8.8658403	48.5045	-3.344608
4.5156	-0.05995677	-3.3383659	-8.8634149	48.512643	-3.344608
4.51565	-0.04663277	-3.338809	-8.860989	48.520787	-3.345805
4.5157	-0.04663277	-3.339252	-8.8585628	48.52893	-3.345805
4.51575	-0.05995677	-3.3396949	-8.8561361	48.537073	-3.345805
4.5158	-0.07328077	-3.3401376	-8.8537091	48.545217	-3.347002
4.51585	0.04663323	-3.3405802	-8.8512816	48.55336	-3.347002
4.5159	0.09992823	-3.3410227	-8.8488537	48.561503	-3.347002
4.51595	0.05995723	-3.3414651	-8.8464255	48.569647	-3.348198
4.516	0.07328123	-3.3419074	-8.8439968	48.57779	-3.348198
4.51605	-0.00666176999999999	-3.3423495	-8.8415677	48.585933	-3.348198
4.5161	0.07328123	-3.3427915	-8.8391382	48.594077	-3.349395
4.51615	0.05995723	-3.3432334	-8.8367083	48.60222	-3.349395
4.5162	-0.01998577	-3.3436752	-8.834278	48.610364	-3.350591
4.51625	-0.05995677	-3.3441169	-8.8318472	48.618507	-3.350591
4.5163	-0.01998577	-3.3445584	-8.8294161	48.62665	-3.350591
4.51635	0.07328123	-3.3449998	-8.8269846	48.634794	-3.351788
4.5164	0.01998523	-3.3454411	-8.8245526	48.642937	-3.351788
4.51645	-0.09992877	-3.3458823	-8.8221203	48.65108	-3.351788
4.5165	-0.11325177	-3.3463233	-8.8196875	48.659224	-3.352985
4.51655	-0.00666176999999999	-3.3467642	-8.8172544	48.667367	-3.352985
4.5166	-0.05995677	-3.347205	-8.8148208	48.67551	-3.352985
4.51665	-0.04663277	-3.3476457	-8.8123868	48.683654	-3.354181
4.5167	-0.11325177	-3.3480863	-8.8099524	48.691797	-3.354181
4.51675	-0.05995677	-3.3485267	-8.8075176	48.69994	-3.354181
4.5168	0.00666223000000001	-3.348967	-8.8050824	48.708084	-3.355378
4.51685	-0.01998577	-3.3494072	-8.8026468	48.716227	-3.355378
4.5169	-0.12657577	-3.3498473	-8.8002108	48.724371	-3.356574
4.51695	-0.07328077	-3.3502872	-8.7977744	48.732514	-3.356574
4.517	0.01998523	-3.3507271	-8.7953375	48.740657	-3.356574
4.51705	-0.04663277	-3.3511668	-8.7929003	48.748801	-3.357771
4.5171	-0.09992877	-3.3516063	-8.7904627	48.756944	-3.357771
4.51715	-0.13989977	-3.3520458	-8.7880246	48.765087	-3.357771
4.5172	0.07328123	-3.3524851	-8.7855862	48.773231	-3.358968
4.51725	-0.03330977	-3.3529244	-8.7831473	48.781374	-3.358968
4.5173	-0.05995677	-3.3533635	-8.780708	48.789517	-3.358968
4.51735	-0.17987077	-3.3538024	-8.7782683	48.797661	-3.360164
4.5174	-0.16654677	-3.3542413	-8.7758283	48.805804	-3.360164
4.51745	0.04663323	-3.35468	-8.7733878	48.813947	-3.361361
4.5175	-0.21984277	-3.3551186	-8.7709469	48.822091	-3.361361
4.51755	-0.33975577	-3.3555571	-8.7685056	48.830234	-3.361361
4.5176	-0.28646077	-3.3559955	-8.7660638	48.838378	-3.362557
4.51765	-0.17987077	-3.3564337	-8.7636217	48.846521	-3.362557
4.5177	-0.25981377	-3.3568718	-8.7611792	48.854664	-3.362557
4.51775	-0.17987077	-3.3573098	-8.7587362	48.862808	-3.363754
4.5178	-0.21984277	-3.3577477	-8.7562929	48.870951	-3.363754
4.51785	-0.16654677	-3.3581855	-8.7538492	48.879094	-3.363754
4.5179	-0.15322377	-3.3586231	-8.751405	48.887238	-3.364951
4.51795	-0.19319477	-3.3590606	-8.7489604	48.895381	-3.364951
4.518	-0.28646077	-3.359498	-8.7465155	48.903524	-3.364951
4.51805	-0.27313777	-3.3599353	-8.7440701	48.911668	-3.366147
4.5181	-0.27313777	-3.3603724	-8.7416243	48.919811	-3.366147
4.51815	-0.33975577	-3.3608094	-8.7391781	48.927955	-3.366147
4.5182	-0.33975577	-3.3612463	-8.7367315	48.936098	-3.367344
4.51825	-0.36640377	-3.3616831	-8.7342845	48.944241	-3.367344
4.5183	-0.29978477	-3.3621197	-8.7318371	48.952385	-3.367344
4.51835	-0.21984277	-3.3625563	-8.7293892	48.960528	-3.36854
4.5184	-0.21984277	-3.3629927	-8.726941	48.968671	-3.36854
4.51845	-0.33975577	-3.363429	-8.7244924	48.976815	-3.36854
4.5185	-0.28646077	-3.3638651	-8.7220433	48.984958	-3.369737
4.51855	-0.19319477	-3.3643012	-8.7195939	48.993101	-3.369737
4.5186	-0.28646077	-3.3647371	-8.717144	49.001245	-3.370934
4.51865	-0.39305177	-3.3651729	-8.7146938	49.009388	-3.370934
4.5187	-0.40637477	-3.3656086	-8.7122431	49.017531	-3.370934
4.51875	-0.32643277	-3.3660441	-8.709792	49.025675	-3.37213
4.5188	-0.37972777	-3.3664795	-8.7073405	49.033818	-3.37213
4.51885	-0.33975577	-3.3669148	-8.7048886	49.041962	-3.37213
4.5189	-0.40637477	-3.36735	-8.7024363	49.050105	-3.373327
4.51895	-0.33975577	-3.3677851	-8.6999836	49.058248	-3.373327
4.519	-0.24648977	-3.36822	-8.6975305	49.066392	-3.373327
4.51905	-0.27313777	-3.3686548	-8.695077	49.074535	-3.374524
4.5191	-0.39305177	-3.3690895	-8.692623	49.082678	-3.374524
4.51915	-0.29978477	-3.3695241	-8.6901687	49.090822	-3.374524
4.5192	-0.21984277	-3.3699586	-8.687714	49.098965	-3.37572
4.51925	-0.32643277	-3.3703929	-8.6852588	49.107108	-3.37572
4.5193	-0.33975577	-3.3708271	-8.6828033	49.115252	-3.37572
4.51935	-0.40637477	-3.3712612	-8.6803473	49.123395	-3.376917
4.5194	-0.25981377	-3.3716951	-8.6778909	49.131538	-3.376917
4.51945	-0.32643277	-3.3721289	-8.6754341	49.139682	-3.376917
4.5195	-0.39305177	-3.3725627	-8.6729769	49.147825	-3.378113
4.51955	-0.47299377	-3.3729962	-8.6705193	49.155969	-3.378113
4.5196	-0.40637477	-3.3734297	-8.6680613	49.164112	-3.378113
4.51965	-0.33975577	-3.3738631	-8.6656029	49.172255	-3.37931
4.5197	-0.35307977	-3.3742963	-8.6631441	49.180399	-3.37931
4.51975	-0.36640377	-3.3747294	-8.6606849	49.188542	-3.37931
4.5198	-0.31310877	-3.3751623	-8.6582253	49.196685	-3.380507
4.51985	-0.20651877	-3.3755952	-8.6557652	49.204829	-3.380507
4.5199	-0.28646077	-3.3760279	-8.6533048	49.212972	-3.380507
4.51995	-0.24648977	-3.3764605	-8.6508439	49.221115	-3.381703
4.52	-0.31310877	-3.376893	-8.6483827	49.229259	-3.381703
4.52005	-0.32643277	-3.3773254	-8.645921	49.237402	-3.3829
4.5201	-0.25981377	-3.3777576	-8.6434589	49.245545	-3.3829
4.52015	-0.27313777	-3.3781897	-8.6409965	49.253689	-3.3829
4.5202	-0.32643277	-3.3786217	-8.6385336	49.261832	-3.384097
4.52025	-0.27313777	-3.3790536	-8.6360703	49.269976	-3.384097
4.5203	-0.21984277	-3.3794853	-8.6336066	49.278119	-3.384097
4.52035	-0.23316577	-3.3799169	-8.6311425	49.286262	-3.385293
4.5204	-0.25981377	-3.3803484	-8.6286779	49.294406	-3.385293
4.52045	-0.28646077	-3.3807798	-8.626213	49.302549	-3.385293
4.5205	-0.24648977	-3.381211	-8.6237477	49.310692	-3.38649
4.52055	-0.21984277	-3.3816422	-8.6212819	49.318836	-3.38649
4.5206	-0.19319477	-3.3820732	-8.6188158	49.326979	-3.38649
4.52065	-0.29978477	-3.382504	-8.6163492	49.335122	-3.387687
4.5207	-0.28646077	-3.3829348	-8.6138823	49.343266	-3.387687
4.52075	-0.12657577	-3.3833654	-8.6114149	49.351409	-3.387687
4.5208	-0.11325177	-3.3837959	-8.6089471	49.359552	-3.388883
4.52085	-0.17987077	-3.3842263	-8.606479	49.367696	-3.388883
4.5209	-0.17987077	-3.3846566	-8.6040104	49.375839	-3.388883
4.52095	-0.01998577	-3.3850867	-8.6015414	49.383983	-3.39008
4.521	-0.11325177	-3.3855167	-8.599072	49.392126	-3.39008
4.52105	-0.15322377	-3.3859466	-8.5966022	49.400269	-3.39008
4.5211	-0.29978477	-3.3863764	-8.594132	49.408413	-3.391277
4.52115	-0.21984277	-3.386806	-8.5916613	49.416556	-3.391277
4.5212	-0.12657577	-3.3872356	-8.5891903	49.424699	-3.391277
4.52125	-0.15322377	-3.387665	-8.5867189	49.432843	-3.392473
4.5213	-0.16654677	-3.3880942	-8.584247	49.440986	-3.392473
4.52135	-0.05995677	-3.3885234	-8.5817748	49.449129	-3.392473
4.5214	-0.00666176999999999	-3.3889524	-8.5793021	49.457273	-3.39367
4.52145	-0.11325177	-3.3893813	-8.576829	49.465416	-3.39367
4.5215	-0.11325177	-3.3898101	-8.5743556	49.473559	-3.394867
4.52155	-0.16654677	-3.3902388	-8.5718817	49.481703	-3.394867
4.5216	-0.03330977	-3.3906673	-8.5694074	49.489846	-3.394867
4.52165	-0.12657577	-3.3910957	-8.5669327	49.49799	-3.396063
4.5217	-0.17987077	-3.391524	-8.5644576	49.506133	-3.396063
4.52175	-0.25981377	-3.3919521	-8.5619821	49.514276	-3.396063
4.5218	-0.17987077	-3.3923802	-8.5595062	49.52242	-3.39726
4.52185	-0.07328077	-3.3928081	-8.5570298	49.530563	-3.39726
4.5219	-0.13989977	-3.3932359	-8.5545531	49.538706	-3.39726
4.52195	-0.29978477	-3.3936635	-8.552076	49.54685	-3.398457
4.522	-0.15322377	-3.3940911	-8.5495984	49.554993	-3.398457
4.52205	-0.08660477	-3.3945185	-8.5471205	49.563136	-3.398457
4.5221	-0.07328077	-3.3949458	-8.5446421	49.57128	-3.399653
4.52215	-0.13989977	-3.395373	-8.5421633	49.579423	-3.399653
4.5222	-0.00666176999999999	-3.3958	-8.5396842	49.587567	-3.399653
4.52225	-0.19319477	-3.3962269	-8.5372046	49.59571	-3.40085
4.5223	-0.12657577	-3.3966537	-8.5347246	49.603853	-3.40085
4.52235	-0.15322377	-3.3970804	-8.5322442	49.611997	-3.40085
4.5224	-0.20651877	-3.397507	-8.5297634	49.62014	-3.402047
4.52245	-0.19319477	-3.3979334	-8.5272822	49.628283	-3.402047
4.5225	-0.08660477	-3.3983597	-8.5248006	49.636427	-3.402047
4.52255	-0.11325177	-3.3987859	-8.5223185	49.64457	-3.403243
4.5226	-0.16654677	-3.3992119	-8.5198361	49.652713	-3.403243
4.52265	-0.13989977	-3.3996379	-8.5173533	49.660857	-3.403243
4.5227	0.01998523	-3.4000637	-8.51487	49.669	-3.40444
4.52275	-0.01998577	-3.4004893	-8.5123864	49.677143	-3.40444
4.5228	-0.03330977	-3.4009149	-8.5099023	49.685287	-3.40444
4.52285	-0.09992877	-3.4013403	-8.5074178	49.69343	-3.405637
4.5229	-0.07328077	-3.4017656	-8.504933	49.701574	-3.405637
4.52295	0.00666223000000001	-3.4021908	-8.5024477	49.709717	-3.406833
4.523	-0.00666176999999999	-3.4026159	-8.499962	49.71786	-3.406833
4.52305	-0.11325177	-3.4030408	-8.4974759	49.726004	-3.406833
4.5231	-0.15322377	-3.4034656	-8.4949894	49.734147	-3.40803
4.52315	-0.04663277	-3.4038903	-8.4925025	49.74229	-3.40803
4.5232	-0.05995677	-3.4043149	-8.4900152	49.750434	-3.40803
4.52325	-0.01998577	-3.4047393	-8.4875274	49.758577	-3.409227
4.5233	-0.11325177	-3.4051636	-8.4850393	49.76672	-3.409227
4.52335	-0.03330977	-3.4055878	-8.4825508	49.774864	-3.409227
4.5234	0.08660423	-3.4060119	-8.4800618	49.783007	-3.410423
4.52345	0.01998523	-3.4064358	-8.4775725	49.79115	-3.410423
4.5235	-0.03330977	-3.4068596	-8.4750827	49.799294	-3.410423
4.52355	0.05995723	-3.4072833	-8.4725925	49.807437	-3.41162
4.5236	0.13989923	-3.4077069	-8.470102	49.815581	-3.41162
4.52365	0.03330923	-3.4081303	-8.467611	49.823724	-3.41162
4.5237	0.01998523	-3.4085537	-8.4651196	49.831867	-3.412817
4.52375	0.00666223000000001	-3.4089769	-8.4626278	49.840011	-3.412817
4.5238	0.13989923	-3.4093999	-8.4601356	49.848154	-3.412817
4.52385	0.05995723	-3.4098229	-8.457643	49.856297	-3.414013
4.5239	0.05995723	-3.4102457	-8.45515	49.864441	-3.414013
4.52395	-0.00666176999999999	-3.4106684	-8.4526565	49.872584	-3.414013
4.524	0.07328123	-3.411091	-8.4501627	49.880727	-3.41521
4.52405	0.13989923	-3.4115134	-8.4476685	49.888871	-3.41521
4.5241	0.08660423	-3.4119357	-8.4451738	49.897014	-3.41521
4.52415	0.03330923	-3.4123579	-8.4426788	49.905157	-3.416407
4.5242	0.08660423	-3.41278	-8.4401833	49.913301	-3.416407
4.52425	0.17987123	-3.4132019	-8.4376874	49.921444	-3.416407
4.5243	0.17987123	-3.4136238	-8.4351912	49.929588	-3.417603
4.52435	0.24649023	-3.4140455	-8.4326945	49.937731	-3.417603
4.5244	0.11325223	-3.414467	-8.4301974	49.945874	-3.417603
4.52445	0.19319523	-3.4148885	-8.4276999	49.954018	-3.4188
4.5245	0.25981323	-3.4153098	-8.425202	49.962161	-3.4188
4.52455	0.15322323	-3.415731	-8.4227037	49.970304	-3.4188
4.5246	0.08660423	-3.4161521	-8.4202049	49.978448	-3.419997
4.52465	0.11325223	-3.416573	-8.4177058	49.986591	-3.419997
4.5247	0.13989923	-3.4169938	-8.4152063	49.994734	-3.419997
4.52475	0.09992823	-3.4174145	-8.4127063	50.002878	-3.421194
4.5248	0.05995723	-3.4178351	-8.410206	50.011021	-3.421194
4.52485	-0.00666176999999999	-3.4182556	-8.4077052	50.019164	-3.421194
4.5249	0.08660423	-3.4186759	-8.4052041	50.027308	-3.42239
4.52495	0.01998523	-3.4190961	-8.4027025	50.035451	-3.42239
4.525	0.00666223000000001	-3.4195162	-8.4002005	50.043595	-3.42239
4.52505	-0.17987077	-3.4199361	-8.3976982	50.051738	-3.423587
4.5251	-0.16654677	-3.4203559	-8.3951954	50.059881	-3.423587
4.52515	-0.04663277	-3.4207756	-8.3926922	50.068025	-3.423587
4.5252	-0.12657577	-3.4211952	-8.3901886	50.076168	-3.424784
4.52525	-0.20651877	-3.4216146	-8.3876846	50.084311	-3.424784
4.5253	-0.17987077	-3.422034	-8.3851801	50.092455	-3.424784
4.52535	-0.03330977	-3.4224532	-8.3826753	50.100598	-3.42598
4.5254	-0.08660477	-3.4228722	-8.3801701	50.108741	-3.42598
4.52545	-0.07328077	-3.4232912	-8.3776644	50.116885	-3.42598
4.5255	-0.23316577	-3.42371	-8.3751584	50.125028	-3.427177
4.52555	-0.13989977	-3.4241287	-8.3726519	50.133171	-3.427177
4.5256	-0.05995677	-3.4245473	-8.3701451	50.141315	-3.427177
4.52565	-0.13989977	-3.4249657	-8.3676378	50.149458	-3.428374
4.5257	-0.24648977	-3.425384	-8.3651301	50.157602	-3.428374
4.52575	-0.12657577	-3.4258022	-8.362622	50.165745	-3.428374
4.5258	-0.05995677	-3.4262203	-8.3601135	50.173888	-3.429571
4.52585	-0.20651877	-3.4266382	-8.3576046	50.182032	-3.429571
4.5259	-0.17987077	-3.427056	-8.3550953	50.190175	-3.429571
4.52595	-0.17987077	-3.4274737	-8.3525856	50.198318	-3.430767
4.526	-0.09992877	-3.4278913	-8.3500755	50.206462	-3.430767
4.52605	-0.16654677	-3.4283087	-8.347565	50.214605	-3.430767
4.5261	-0.24648977	-3.4287261	-8.3450541	50.222748	-3.431964
4.52615	-0.29978477	-3.4291433	-8.3425427	50.230892	-3.431964
4.5262	-0.23316577	-3.4295603	-8.340031	50.239035	-3.431964
4.52625	-0.08660477	-3.4299773	-8.3375188	50.247179	-3.433161
4.5263	-0.23316577	-3.4303941	-8.3350062	50.255322	-3.433161
4.52635	-0.27313777	-3.4308108	-8.3324933	50.263465	-3.433161
4.5264	-0.21984277	-3.4312273	-8.3299799	50.271609	-3.434357
4.52645	-0.16654677	-3.4316438	-8.3274661	50.279752	-3.434357
4.5265	-0.21984277	-3.4320601	-8.3249519	50.287895	-3.434357
4.52655	-0.24648977	-3.4324763	-8.3224373	50.296039	-3.435554
4.5266	-0.29978477	-3.4328923	-8.3199223	50.304182	-3.435554
4.52665	-0.27313777	-3.4333082	-8.3174069	50.312325	-3.435554
4.5267	-0.27313777	-3.433724	-8.3148911	50.320469	-3.436751
4.52675	-0.29978477	-3.4341397	-8.3123749	50.328612	-3.436751
4.5268	-0.31310877	-3.4345553	-8.3098582	50.336755	-3.436751
4.52685	-0.17987077	-3.4349707	-8.3073412	50.344899	-3.437948
4.5269	-0.20651877	-3.435386	-8.3048237	50.353042	-3.437948
4.52695	-0.25981377	-3.4358012	-8.3023059	50.361186	-3.437948
4.527	-0.29978477	-3.4362163	-8.2997876	50.369329	-3.439144
4.52705	-0.32643277	-3.4366312	-8.2972689	50.377472	-3.439144
4.5271	-0.28646077	-3.437046	-8.2947499	50.385616	-3.439144
4.52715	-0.28646077	-3.4374607	-8.2922304	50.393759	-3.440341
4.5272	-0.32643277	-3.4378752	-8.2897105	50.401902	-3.440341
4.52725	-0.40637477	-3.4382896	-8.2871902	50.410046	-3.440341
4.5273	-0.32643277	-3.4387039	-8.2846695	50.418189	-3.441538
4.52735	-0.21984277	-3.4391181	-8.2821484	50.426332	-3.441538
4.5274	-0.28646077	-3.4395321	-8.2796269	50.434476	-3.441538
