VARIABLES="time""xi""dxi""ddxi""phi""dphi""ddphi"
ZONE T="TH T1-94_A100 agua_new"
 9.900000e-02 -4.568416e-06 -4.826864e-03 -2.571382e-01 0 -1.533410e-61 -5.311889e-58
 1.000000e-01 -5.299360e-06 -5.087099e-03 -2.633324e-01 0 5.722765e-61 1.982424e-57
 1.010000e-01 -6.121674e-06 -5.355047e-03 -2.725625e-01 0 -2.135765e-60 -7.398507e-57
 1.020000e-01 -7.126719e-06 -5.630691e-03 -2.787252e-01 0 7.970783e-60 2.761160e-56
 1.030000e-01 -8.223135e-06 -5.914034e-03 -2.879614e-01 0 -2.974737e-59 -1.030479e-55
 1.040000e-01 -9.502292e-06 -6.205080e-03 -2.941312e-01 0 1.110187e-58 3.845800e-55
 1.050000e-01 -1.096418e-05 -6.503813e-03 -3.033338e-01 0 -4.143274e-58 -1.435272e-54
 1.060000e-01 -1.270018e-05 -6.810295e-03 -3.096308e-01 0 1.546291e-57 5.356509e-54
 1.070000e-01 -1.461891e-05 -7.124289e-03 -3.183576e-01 0 -5.770836e-57 -1.999076e-53
 1.080000e-01 -1.681174e-05 -7.446683e-03 -3.264305e-01 0 2.153705e-56 7.460654e-53
 1.090000e-01 -1.937004e-05 -7.777243e-03 -3.346898e-01 0 -8.037738e-56 -2.784354e-52
 1.100000e-01 -2.220246e-05 -8.116017e-03 -3.428567e-01 0 2.999724e-55 1.039135e-51
 1.110000e-01 -2.540035e-05 -8.463049e-03 -3.512069e-01 0 -1.119512e-54 -3.878105e-51
 1.120000e-01 -2.896371e-05 -8.818110e-03 -3.589163e-01 0 4.178077e-54 1.447328e-50
 1.130000e-01 -3.298391e-05 -9.182071e-03 -3.690056e-01 0 -1.559280e-53 -5.401503e-50
 1.140000e-01 -3.736958e-05 -9.554762e-03 -3.763759e-01 0 5.819311e-53 2.015868e-49
 1.150000e-01 -4.221210e-05 -9.935991e-03 -3.860825e-01 0 -2.171796e-52 -7.523323e-49
 1.160000e-01 -4.751145e-05 -1.032669e-02 -3.953227e-01 0 8.105254e-52 2.807742e-48
 1.170000e-01 -5.335901e-05 -1.072640e-02 -4.040923e-01 0 -3.024922e-51 -1.047864e-47
 1.180000e-01 -5.966342e-05 -1.113605e-02 -4.152106e-01 0 1.128916e-50 3.910681e-47
 1.190000e-01 -6.651602e-05 -1.155544e-02 -4.235638e-01 0 -4.213173e-50 -1.459486e-46
 1.200000e-01 -7.391684e-05 -1.198446e-02 -4.344699e-01 0 1.572378e-49 5.446876e-46
 1.210000e-01 -8.195724e-05 -1.242374e-02 -4.440890e-01 0 -5.868193e-49 -2.032802e-45
 1.220000e-01 -9.054584e-05 -1.287393e-02 -4.563034e-01 0 2.190039e-48 7.586519e-45
 1.230000e-01 -9.977402e-05 -1.333488e-02 -4.655825e-01 0 -8.173338e-48 -2.831328e-44
 1.240000e-01 -1.095504e-04 -1.380659e-02 -4.778485e-01 0 3.050331e-47 1.056666e-43
 1.250000e-01 -1.199664e-04 -1.428915e-02 -4.872610e-01 0 -1.138399e-46 -3.943530e-43
 1.260000e-01 -1.310219e-04 -1.478225e-02 -4.989420e-01 0 4.248564e-46 1.471746e-42
 1.270000e-01 -1.427171e-04 -1.528700e-02 -5.105614e-01 0 -1.585586e-45 -5.492629e-42
 1.280000e-01 -1.550518e-04 -1.580236e-02 -5.201591e-01 0 5.917486e-45 2.049877e-41
