"p2.5","median","p97.5"
0.39657044235545336,-0.004367991845056065,-0.0004367991845056065,0.004804791029561672
0.39685636192456336,-0.004378911824668705,0.0,0.005678355419639824
0.3971422814936732,-0.004826630139313625,0.0,0.005252509344206593
0.3974282010627831,-0.004378911824668705,0.0,0.004378911824668706
0.3977141206318931,-0.004378911824668705,0.0,0.004815711009174313
0.39800004020100294,-0.004389831804281345,-0.0004367991845056065,0.006562873768263677
0.39828595977011294,-0.005252509344206592,0.0,0.006115154604145429
0.39857187933922283,-0.004804791029561672,0.0,0.005689275399252465
0.3988577989083327,-0.004389831804281345,0.0,0.0039421126401631
0.3991437184774427,-0.003942112640163099,-0.0004367991845056065,0.004837550118926267
0.3994296380465525,-0.005241590214067279,0.0004367991845056065,0.004815711009174313
0.3997155576156625,-0.005252509344206592,-0.0004367991845056065,0.004367991845056065
0.4000014771847724,-0.005241590214067279,-0.0004367991845056065,0.004389831804281346
0.40028739675388225,-0.004378911824668705,-0.000873598369011213,0.004367991845056065
0.40057331632299226,-0.003963952599388379,-0.0004367991845056065,0.004826630139313626
0.4008592358921021,-0.005689275399252464,0.0,0.004378911824668706
0.4011451554612121,-0.004804791029561672,-0.0004367991845056065,0.004804791029561672
0.401431075030322,-0.005241590214067279,-0.0004367991845056065,0.003494393476044852
0.40171699459943183,-0.004367991845056065,-0.0004367991845056065,0.003931192660550459
0.40200291416854184,-0.004815711009174312,0.0,0.0035053134556574926
0.40228883373765173,-0.004826630139313625,0.0,0.003494393476044852
0.4025747533067617,-0.004815711009174312,-0.0004367991845056065,0.0039421126401631
0.4028606728758716,-0.003963952599388379,-0.0004367991845056065,0.0035053134556574926
0.4031465924449814,-0.004378911824668705,-0.000873598369011213,0.0035053134556574926
0.4034325120140914,-0.003974871729527693,0.0,0.0030794342507645266
0.4037184315832013,-0.004815711009174312,-0.0004367991845056065,0.003494393476044852
0.40400435115231126,-0.004815711009174312,0.0,0.004367991845056065
0.40429027072142115,-0.003527153414882772,-0.0004367991845056065,0.0035053134556574926
0.404576190290531,-0.003996711688752973,0.0,0.0030794342507645266
0.404862109859641,-0.005241590214067279,-0.0004367991845056065,0.003494393476044852
0.4051480294287509,-0.004859390078151546,-0.0004367991845056065,0.0039421126401631
0.40543394899786084,-0.004837550118926266,-0.0004367991845056065,0.0035053134556574926
0.40571986856697073,-0.005252509344206592,-0.0004367991845056065,0.0026207951070336393
0.40600578813608057,-0.004848470098538905,-0.0004367991845056065,0.0030575942915392457
0.4062917077051906,-0.005252509344206592,-0.0004367991845056065,0.003494393476044852
0.40657762727430047,-0.004826630139313625,-0.0004367991845056065,0.003494393476044852
0.4068635468434103,-0.003953032619775739,-0.0004367991845056065,0.0035053134556574926
0.4071494664125203,-0.004848470098538905,-0.0004367991845056065,0.0026317150866462797
0.4074353859816302,-0.005252509344206592,-0.0004367991845056065,0.0035053134556574926
0.40772130555074015,-0.004837550118926266,-0.0004367991845056065,0.003931192660550459
0.40800722511985005,-0.003942112640163099,-0.0004367991845056065,0.004389831804281346
0.4082931446889599,-0.004422590893645939,-0.0004367991845056065,0.004804791029561672
0.4085790642580699,-0.0035926724430852862,-0.0004367991845056065,0.0030575942915392457
0.4088649838271798,-0.004826630139313625,-0.0004367991845056065,0.003494393476044852
0.40915090339628973,-0.004389831804281345,-0.0004367991845056065,0.003068514271151886
0.4094368229653996,-0.0035817524634726462,-0.0004367991845056065,0.004826630139313626
0.40972274253450947,-0.004422590893645939,-0.0004367991845056065,0.0039421126401631
0.41000866210361947,-0.004815711009174312,0.0,0.003090354230377167
0.41029458167272936,-0.003942112640163099,-0.0004367991845056065,0.003931192660550459
0.4105805012418393,-0.005252509344206592,-0.0004367991845056065,0.004378911824668706
0.4108664208109492,-0.005689275399252464,-0.0004367991845056065,0.0039421126401631
0.41115234038005904,-0.004378911824668705,-0.0004367991845056065,0.0039421126401631
0.41143825994916905,-0.004367991845056065,0.0004367991845056065,0.003931192660550459
0.41172417951827894,-0.004367991845056065,-0.0004367991845056065,0.003931192660550459
0.4120100990873889,-0.005241590214067279,-0.0004367991845056065,0.004389831804281346
0.4122960186564988,-0.004389831804281345,-0.0004367991845056065,0.004389831804281346
0.4125819382256087,-0.004367991845056065,0.0,0.004378911824668706
0.41286785779471863,-0.004826630139313625,-0.0004367991845056065,0.0030575942915392457
0.4131537773638285,-0.003942112640163099,-0.0004367991845056065,0.0035053134556574926
0.41343969693293847,-0.004826630139313625,-0.0004367991845056065,0.004367991845056065
0.41372561650204837,-0.004804791029561672,-0.0004367991845056065,0.003931192660550459
0.41401153607115826,-0.004378911824668705,-0.0004367991845056065,0.00395303261977574
0.4142974556402682,-0.004378911824668705,-0.0004367991845056065,0.004378911824668706
0.4145833752093781,-0.003516233435270132,-0.0004367991845056065,0.003516233435270133
0.41486929477848805,-0.004826630139313625,-0.0004367991845056065,0.003494393476044852
0.41515521434759795,-0.005252509344206592,0.0,0.004367991845056065
0.41544113391670784,-0.004826630139313625,0.0,0.004815711009174313
0.4157270534858178,-0.004378911824668705,-0.0004367991845056065,0.004378911824668706
0.4160129730549277,-0.004826630139313625,-0.0004367991845056065,0.0035053134556574926
0.41629889262403763,-0.005263429323819232,-0.000873598369011213,0.0030575942915392457
0.4165848121931475,-0.004422590893645939,0.0,0.003494393476044852
0.4168707317622574,-0.004826630139313625,-0.0004367991845056065,0.004804791029561672
0.41715665133136737,-0.005252509344206592,-0.0004367991845056065,0.004378911824668706
0.41744257090047726,-0.005252509344206592,-0.0004367991845056065,0.0030575942915392457
0.4177284904695872,-0.005252509344206592,-0.000873598369011213,0.003068514271151886
0.4180144100386971,-0.005689275399252464,0.0,0.004804791029561672
0.418300329607807,-0.004400750934420659,-0.0004367991845056065,0.00395303261977574
0.41858624917691695,-0.005263429323819232,-0.000873598369011213,0.0026317150866462797
0.41887216874602684,-0.006126074583758069,-0.000873598369011213,0.0030575942915392457
0.4191580883151368,-0.006136994563370709,-0.0004367991845056065,0.003068514271151886
0.4194440078842467,-0.004837550118926266,-0.0004367991845056065,0.004378911824668706
0.4197299274533566,-0.004815711009174312,-0.000873598369011213,0.003494393476044852
0.4200158470224665,-0.005711115358477744,-0.000873598369011213,0.003068514271151886
0.4203017665915764,-0.006126074583758069,-0.000873598369011213,0.0030575942915392457
0.42058768616068637,-0.005252509344206592,-0.000873598369011213,0.003494393476044852
0.42087360572979626,-0.004826630139313625,-0.000873598369011213,0.003931192660550459
0.42115952529890616,-0.005700195378865104,-0.000873598369011213,0.003931192660550459
0.4214454448680161,-0.005263429323819232,-0.000873598369011213,0.0030794342507645266
0.421731364437126,-0.004815711009174312,-0.000873598369011213,0.003963952599388381
0.42201728400623595,-0.005285269283044512,-0.0004367991845056065,0.003516233435270133
0.42230320357534584,-0.005274349303431873,-0.0004367991845056065,0.003494393476044852
0.42258912314445574,-0.005252509344206592,-0.000873598369011213,0.003931192660550459
0.4228750427135657,-0.005263429323819232,-0.000873598369011213,0.00395303261977574
0.4231609622826756,-0.005252509344206592,-0.0004367991845056065,0.004367991845056065
0.42344688185178553,-0.004378911824668705,-0.000873598369011213,0.003494393476044852
0.4237328014208954,-0.004837550118926266,-0.000873598369011213,0.003931192660550459
0.4240187209900053,-0.004389831804281345,-0.0004367991845056065,0.003494393476044852
0.42430464055911526,-0.004815711009174312,-0.0004367991845056065,0.0039421126401631
0.42459056012822516,-0.003963952599388379,-0.0004367991845056065,0.004378911824668706
0.4248764796973351,-0.004433510873258579,-0.000873598369011213,0.004367991845056065
0.425162399266445,-0.004378911824668705,-0.000873598369011213,0.004367991845056065
0.4254483188355549,-0.003942112640163099,-0.000873598369011213,0.003931192660550459
0.42573423840466484,-0.004411670914033298,-0.0004367991845056065,0.005689275399252465
0.42602015797377474,-0.004815711009174312,-0.0004367991845056065,0.004378911824668706
0.42630607754288463,-0.004389831804281345,-0.000873598369011213,0.004804791029561672
0.4265919971119946,-0.003953032619775739,-0.000873598369011213,0.004389831804281346
0.4268779166811045,-0.003942112640163099,-0.0004367991845056065,0.0039421126401631
0.4271638362502144,-0.004389831804281345,-0.0004367991845056065,0.0039421126401631
0.4274497558193243,-0.004815711009174312,-0.0004367991845056065,0.004389830954808019
0.4277356753884342,-0.004815711009174312,-0.0004367991845056065,0.005252509344206593
0.42802159495754416,-0.004367991845056065,-0.0004367991845056065,0.004378911824668706
0.42830751452665405,-0.004815711009174312,-0.0004367991845056065,0.004815711009174313
0.428593434095764,-0.005252509344206592,-0.000873598369011213,0.004804791029561672
0.4288793536648739,-0.004367991845056065,-0.000873598369011213,0.005252476214746858
0.4291652732339838,-0.004848470098538905,-0.0004367991845056065,0.006562873768263677
0.42945119280309374,-0.005252509344206592,-0.0004367991845056065,0.004378911824668706
0.42973711237220363,-0.004815711009174312,-0.0004367991845056065,0.005263429323819233
0.4300230319413136,-0.005241590214067279,-0.000873598369011213,0.005263429323819233
0.4303089515104235,-0.005241590214067279,-0.000873598369011213,0.005285269283044514
0.43059487107953337,-0.005274349303431873,-0.0004367991845056065,0.004804791029561672
0.4308807906486433,-0.005285269283044512,0.0,0.005252509344206593
0.4311667102177532,-0.005689275399252464,0.0,0.0039421126401631
0.43145262978686316,-0.005263429323819232,-0.0004367991845056065,0.004815711009174313
0.43173854935597306,-0.005307109242269793,-0.000873598369011213,0.004815711009174313
0.43202446892508295,-0.005307109242269793,-0.0004367991845056065,0.00395303261977574
0.4323103884941929,-0.005700195378865104,0.0,0.004378911824668706
0.4325963080633028,-0.005274349303431873,-0.0004367991845056065,0.003931192660550459
0.43288222763241274,-0.00616975450220863,0.0,0.0039421126401631
0.43316814720152264,-0.005285269283044512,-0.0004367991845056065,0.003494393476044852
0.43345406677063253,-0.005252509344206592,0.0,0.00395303261977574
0.4337399863397425,-0.005285269283044512,-0.0004367991845056065,0.0035053134556574926
0.43402590590885237,-0.005678355419639824,0.0,0.0035271534148827734
0.4343118254779623,-0.005285269283044512,-0.0004367991845056065,0.003538073394495414
0.4345977450470722,-0.005689275399252464,-0.0004367991845056065,0.004378911824668706
0.4348836646161821,-0.004411670914033298,0.0,0.0039421126401631
0.43516958418529206,-0.004411670914033298,-0.0004367991845056065,0.003494393476044852
0.43545550375440195,-0.005711115358477744,-0.0004367991845056065,0.003931192660550459
0.4357414233235119,-0.005252509344206592,0.0,0.003068514271151886
0.4360273428926218,-0.003953032619775739,-0.0004367991845056065,0.003516233435270133
0.4363132624617317,-0.004411670914033298,0.0,0.003494393476044852
0.43659918203084164,-0.004389831804281345,-0.0004367991845056065,0.0035053134556574926
0.43688510159995153,-0.003963952599388379,-0.0004367991845056065,0.0030575942915392457
0.4371710211690615,-0.005263429323819232,-0.0004367991845056065,0.0039421126401631
0.4374569407381714,-0.004400750934420659,-0.0004367991845056065,0.004804791029561672
0.43774286030728127,-0.003942112640163099,-0.0004367991845056065,0.003494393476044852
0.4380287798763912,-0.003527153414882772,-0.0004367991845056065,0.0026207951070336393
0.4383146994455011,-0.004826630139313625,-0.0004367991845056065,0.0035053134556574926
0.43860061901461106,-0.005252509344206592,0.0,0.003494393476044852
0.43888653858372095,-0.004367991845056065,0.0,0.0035053134556574926
0.43917245815283085,-0.004389831804281345,0.0,0.0035053134556574926
0.4394583777219408,-0.004378911824668705,0.0,0.003931192660550459
0.4397442972910507,-0.004378911824668705,0.0,0.00395303261977574
0.44003021686016064,-0.004400750934420659,0.0,0.003068514271151886
0.44031613642927053,-0.003953032619775739,-0.0004367991845056065,0.0030575942915392457
0.4406020559983804,-0.003931192660550459,-0.0004367991845056065,0.003494393476044852
0.4408879755674904,-0.004378911824668705,0.0004367991845056065,0.003931192660550459
0.44117389513660027,-0.004367991845056065,0.0,0.0039421126401631
0.4414598147057102,-0.004378911824668705,-0.0004367991845056065,0.003494393476044852
0.4417457342748201,-0.003931192660550459,-0.0004367991845056065,0.0035053134556574926
0.44203165384393,-0.003931192660550459,-0.0004367991845056065,0.003538073394495414
0.44231757341303996,-0.004389831804281345,0.0,0.005678355419639824
0.44260349298214985,-0.004804791029561672,0.0004367991845056065,0.0039421126401631
0.4428894125512598,-0.003953032619775739,0.0,0.003516233435270133
0.4431753321203697,-0.004389831804281345,-0.0004367991845056065,0.0035271534148827734
0.4434612516894796,-0.004815711009174312,0.0,0.0035053134556574926
0.44374717125858953,-0.003527153414882772,0.0,0.004389831804281346
0.44403309082769943,-0.003538073394495412,0.0,0.003963952599388381
0.4443190103968093,-0.003931192660550459,-0.0004367991845056065,0.004367991845056065
0.44460492996591927,-0.004400750934420659,-0.0004367991845056065,0.004815710159700986
0.44489084953502916,-0.004815711009174312,0.0,0.003974871729527694
0.4451767691041391,-0.003931192660550459,0.0,0.004367991845056065
0.445462688673249,-0.004815711009174312,0.0,0.004804791029561672
0.4457486082423589,-0.005241590214067279,-0.0004367991845056065,0.005252509344206593
0.44603452781146885,-0.004815711009174312,-0.0004367991845056065,0.0035599125042473684
0.44632044738057874,-0.004815711009174312,0.0,0.003931192660550459
0.4466063669496887,-0.004367991845056065,0.0,0.0039421126401631
0.4468922865187986,-0.003963952599388379,0.0,0.0039421126401631
0.4471782060879085,-0.005241590214067279,-0.0004367991845056065,0.00440075093442066
0.44746412565701843,-0.004815711009174312,-0.0004367991845056065,0.0035053134556574926
0.4477500452261283,-0.003931192660550459,-0.0004367991845056065,0.003494393476044852
0.4480359647952383,-0.004389831804281345,-0.000873598369011213,0.003494393476044852
0.44832188436434817,-0.004389831804281345,-0.0004367991845056065,0.004367991845056065
0.44860780393345806,-0.005678355419639824,-0.0004367991845056065,0.00395303261977574
0.448893723502568,-0.003942112640163099,-0.0004367991845056065,0.0039421126401631
0.4491796430716779,-0.004804791029561672,-0.0004367991845056065,0.0035053134556574926
0.44946556264078785,-0.003953032619775739,-0.000873598369011213,0.0035053134556574926
0.44975148220989775,-0.005241590214067279,-0.000873598369011213,0.003068514271151886
0.45003740177900764,-0.003963952599388379,-0.0004367991845056065,0.003494393476044852
0.4503233213481176,-0.003516233435270132,-0.0004367991845056065,0.004367991845056065
0.4506092409172275,-0.004400750934420659,-0.0004367991845056065,0.003068514271151886
0.45089516048633743,-0.004378911824668705,-0.0004367991845056065,0.004378911824668706
0.4511810800554473,-0.005252509344206592,-0.0004367991845056065,0.004378911824668706
0.4514669996245572,-0.003931192660550459,-0.000873598369011213,0.00264263506625892
0.45175291919366717,-0.005689275399252464,-0.000873598369011213,0.0039421126401631
0.45203883876277706,-0.005274349303431873,-0.000873598369011213,0.003494393476044852
0.452324758331887,-0.004378911824668705,-0.0004367991845056065,0.003494393476044852
0.4526106779009969,-0.003953032619775739,-0.0004367991845056065,0.0035053134556574926
0.4528965974701068,-0.005285269283044512,-0.0004367991845056065,0.003516233435270133
0.45318251703921675,-0.004826630139313625,-0.000873598369011213,0.003494393476044852
0.45346843660832664,-0.005263429323819232,-0.0004367991845056065,0.003931192660550459
0.4537543561774366,-0.004837550118926266,-0.0004367991845056065,0.003090354230377167
0.4540402757465465,-0.004826630139313625,-0.0004367991845056065,0.0035053134556574926
0.4543261953156564,-0.004859390078151546,-0.0004367991845056065,0.004378911824668706
0.4546121148847663,-0.003963952599388379,-0.0004367991845056065,0.003494393476044852
0.4548980344538762,-0.004815711009174312,-0.0004367991845056065,0.004815711009174313
0.45518395402298617,-0.004815711009174312,0.0,0.004378911824668706
0.45546987359209606,-0.004848470098538905,0.0,0.004367991845056065
0.45575579316120596,-0.004411670914033298,-0.0004367991845056065,0.004367991845056065
0.4560417127303159,-0.004389831804281345,0.0,0.004815710159700986
0.4563276322994258,-0.004378911824668705,0.0,0.00395303261977574
0.4566135518685358,-0.004378911824668705,0.0,0.003931192660550459
0.45689947143764564,-0.004389831804281345,0.0,0.004367991845056065
0.45718539100675554,-0.003953032619775739,-0.0004367991845056065,0.003931192660550459
0.4574713105758655,-0.003942112640163099,0.0,0.005252509344206593
0.4577572301449754,-0.004815711009174312,0.0,0.005252476214746858
0.4580431497140854,-0.003942112640163099,0.0,0.004389831804281346
0.4583290692831952,-0.003942112640163099,0.0,0.004826630139313626
0.4586149888523051,-0.004378911824668705,0.0,0.00395303261977574
0.45890090842141507,-0.003942112640163099,0.0,0.003974871729527694
0.45918682799052496,-0.003963952599388379,0.0004367991845056065,0.0035053134556574926
0.45947274755963496,-0.004367991845056065,0.0004367991845056065,0.003931192660550459
0.4597586671287448,-0.003942112640163099,-0.0004367991845056065,0.003931192660550459
0.4600445866978547,-0.004378911824668705,0.0,0.004378911824668706
0.4603305062669647,-0.004367991845056065,0.0,0.004378911824668706
0.46061642583607454,-0.004815711009174312,0.0004367991845056065,0.004804791029561672
0.46090234540518454,-0.004389831804281345,0.0,0.00440075093442066
0.4611882649742944,-0.003931192660550459,0.0,0.003931192660550459
0.4614741845434043,-0.005241590214067279,0.0,0.004815711009174313
0.4617601041125143,-0.005252509344206592,0.0,0.004804791029561672
0.4620460236816241,-0.004826630139313625,0.0,0.0039421126401631
0.4623319432507341,-0.003942112640163099,0.0,0.003494393476044852
0.46261786281984396,-0.003942112640163099,0.0,0.00395303261977574
0.46290378238895385,-0.004826630139313625,0.0,0.004389831804281346
0.46318970195806386,-0.005711115358477744,0.0,0.004367991845056065
0.4634756215271737,-0.004837550118926266,0.0,0.0039421126401631
0.4637615410962836,-0.005241590214067279,0.0,0.003068514271151886
0.46404746066539354,-0.004815711009174312,0.0,0.0039421126401631
0.46433338023450343,-0.006136994563370709,-0.0004367991845056065,0.004804791029561672
0.46461929980361344,-0.005252509344206592,-0.0004367991845056065,0.00395303261977574
0.4649052193727233,-0.004367991845056065,0.0,0.0035053134556574926
0.46519113894183317,-0.004804791029561672,-0.0004367991845056065,0.003090354230377167
0.4654770585109432,-0.005252509344206592,0.0,0.00395303261977574
0.465762978080053,-0.004804791029561672,-0.0004367991845056065,0.004367991845056065
0.466048897649163,-0.004367991845056065,-0.0004367991845056065,0.004378911824668706
0.46633481721827286,-0.003942112640163099,0.0,0.003516233435270133
0.46662073678738275,-0.005263429323819232,0.0,0.0039421126401631
0.46690665635649276,-0.005241590214067279,-0.0004367991845056065,0.004804791029561672
0.4671925759256026,-0.003942112640163099,-0.0004367991845056065,0.00395303261977574
0.4674784954947126,-0.003494393476044852,-0.0004367991845056065,0.003931192660550459
0.46776441506382244,-0.003942112640163099,0.0,0.003931192660550459
0.46805033463293233,-0.004389831804281345,0.0,0.00395303261977574
0.46833625420204233,-0.003963952599388379,0.0,0.004804791029561672
0.4686221737711522,-0.003516233435270132,-0.0004367991845056065,0.0039421126401631
0.4689080933402622,-0.003931192660550459,0.0,0.0039421126401631
0.46919401290937207,-0.003931192660550459,0.0,0.0039421126401631
0.4694799324784819,-0.004367991845056065,0.0004367991845056065,0.00395303261977574
0.4697658520475919,-0.003953032619775739,0.0,0.003931192660550459
0.47005177161670175,-0.003494393476044852,0.0,0.0039421126401631
0.47033769118581176,-0.003974871729527693,0.0,0.0039421126401631
0.47062361075492165,-0.004815711009174312,0.0,0.003516233435270133
0.4709095303240315,-0.003942112640163099,0.0,0.003931192660550459
0.4711954498931415,-0.004378911824668705,0.0,0.0039421126401631
0.47148136946225133,-0.004378911824668705,0.0,0.0035053134556574926
0.47176728903136134,-0.004378911824668705,0.0,0.003516233435270133
0.47205320860047123,-0.004804791029561672,0.0,0.005241590214067279
0.47233912816958107,-0.003963952599388379,0.0,0.00395303261977574
0.4726250477386911,-0.003505313455657492,0.0,0.004367991845056065
0.4729109673078009,-0.003953032619775739,0.0,0.003931192660550459
0.4731968868769109,-0.004433510873258579,0.0,0.0039421126401631
0.4734828064460208,-0.004826630139313625,-0.0004367991845056065,0.004389831804281346
0.47376872601513065,-0.003494393476044852,0.0,0.004815711009174313
0.47405464558424065,-0.003505313455657492,0.0,0.004389831804281346
0.47434056515335055,-0.003505313455657492,0.0,0.003931192660550459
0.4746264847224605,-0.004378911824668705,0.0,0.0039421126401631
0.4749124042915704,-0.004826630139313625,-0.0004367991845056065,0.0035926724430852897
0.4751983238606802,-0.003953032619775739,0.0,0.004378911824668706
0.47548424342979023,-0.003931192660550459,0.0,0.004804791029561672
0.4757701629989001,-0.004422590893645939,-0.0004367991845056065,0.004826630139313626
0.4760560825680101,-0.006126074583758069,-0.0004367991845056065,0.004389831804281346
0.47634200213711997,-0.005241590214067279,-0.0004367991845056065,0.0039421126401631
0.4766279217062298,-0.003942112640163099,0.0,0.004378911824668706
0.4769138412753398,-0.003963952599388379,-0.0004367991845056065,0.003516233435270133
0.4771997608444497,-0.004848470098538905,0.0,0.00395303261977574
0.47748568041355965,-0.005678355419639824,-0.0004367991845056065,0.0035053134556574926
0.47777159998266955,-0.005689275399252464,-0.0004367991845056065,0.003931192660550459
0.4780575195517794,-0.003527153414882772,0.0,0.004378911824668706
0.4783434391208894,-0.003953032619775739,0.0,0.005252509344206593
0.4786293586899993,-0.003931192660550459,-0.0004367991845056065,0.0039421126401631
0.47891527825910923,-0.003963952599388379,-0.0004367991845056065,0.0035271534148827734
0.4792011978282191,-0.003942112640163099,-0.0004367991845056065,0.00395303261977574
0.479487117397329,-0.003942112640163099,0.0,0.003494393476044852
0.47977303696643897,-0.004367991845056065,-0.0004367991845056065,0.0030575942915392457
0.48005895653554886,-0.003942112640163099,-0.0004367991845056065,0.0035053134556574926
0.4803448761046588,-0.003516233435270132,-0.0004367991845056065,0.003068514271151886
0.4806307956737687,-0.003494393476044852,-0.0004367991845056065,0.0030794342507645266
0.4809167152428786,-0.003931192660550459,0.0,0.003931192660550459
0.48120263481198855,-0.004367991845056065,0.0,0.0039421126401631
0.48148855438109844,-0.004400750934420659,-0.0004367991845056065,0.003931192660550459
0.4817744739502084,-0.004378911824668705,-0.0004367991845056065,0.0030575942915392457
0.4820603935193183,-0.003516233435270132,-0.0004367991845056065,0.0030794342507645266
0.4823463130884282,-0.004389831804281345,-0.0004367991845056065,0.003068514271151886
0.48263223265753813,-0.004804791029561672,0.0,0.003931192660550459
0.482918152226648,-0.003963952599388379,0.0,0.0026207951070336393
0.4832040717957579,-0.003516233435270132,-0.0004367991845056065,0.0035053134556574926
0.48348999136486787,-0.003953032619775739,-0.0004367991845056065,0.003516233435270133
0.48377591093397776,-0.004815711009174312,-0.0004367991845056065,0.0039421126401631
0.4840618305030877,-0.004389831804281345,0.0,0.003931192660550459
0.4843477500721976,-0.003953032619775739,0.0,0.003494393476044852
0.4846336696413075,-0.003953032619775739,0.0,0.003931192660550459
0.48491958921041745,-0.004859390078151546,-0.0004367991845056065,0.003494393476044852
0.48520550877952734,-0.004389831804281345,-0.0004367991845056065,0.0030575942915392457
0.4854914283486373,-0.004815711009174312,-0.0004367991845056065,0.0039421126401631
0.4857773479177472,-0.004378911824668705,0.0,0.0035053134556574926
0.4860632674868571,-0.003942112640163099,0.0,0.004378911824668706
0.486349187055967,-0.004367991845056065,0.0,0.00395303261977574
0.4866351066250769,-0.004815711009174312,0.0,0.0039421126401631
0.48692102619418687,-0.004389831804281345,0.0,0.0035053134556574926
0.48720694576329676,-0.003942112640163099,0.0,0.00395303261977574
0.48749286533240666,-0.003505313455657492,0.0,0.004804791029561672
0.4877787849015166,-0.003963952599388379,0.0004367991845056065,0.004378911824668706
0.4880647044706265,-0.003942112640163099,0.0004367991845056065,0.004367991845056065
0.48835062403973645,-0.003505313455657492,0.0,0.003494393476044852
0.48863654360884634,-0.0030794342507645257,0.0,0.003090354230377167
0.48892246317795623,-0.003516233435270132,0.0,0.004367991845056065
0.4892083827470662,-0.003942112640163099,0.0004367991845056065,0.004389831804281346
0.4894943023161761,-0.003942112640163099,0.0004367991845056065,0.003931192660550459
0.489780221885286,-0.0026207951070336393,0.0,0.0035053134556574926
0.4900661414543959,-0.0030575942915392457,0.0,0.0039421126401631
0.4903520610235058,-0.003505313455657492,0.0,0.004389831804281346
0.49063798059261576,-0.0030685142711518857,0.0,0.004367991845056065
0.49092390016172566,-0.0026317150866462793,0.0,0.0039421126401631
0.4912098197308356,-0.003494393476044852,0.0004367991845056065,0.003516233435270133
0.4914957392999455,-0.003494393476044852,0.0,0.003931192660550459
0.4917816588690554,-0.003516233435270132,0.0,0.004389831804281346
0.49206757843816534,-0.0030685142711518857,0.0,0.00395303261977574
0.49235349800727524,-0.0030794342507645257,0.0,0.004804791029561672
0.4926394175763852,-0.003963952599388379,0.0,0.003931192660550459
0.4929253371454951,-0.004804791029561672,0.0,0.004378911824668706
0.493211256714605,-0.003953032619775739,0.0,0.0035053134556574926
0.4934971762837149,-0.003505313455657492,0.0,0.004367991845056065
0.4937830958528248,-0.003527153414882772,0.0,0.004378911824668706
0.49406901542193477,-0.003527153414882772,0.0,0.0039421126401631
0.49435493499104466,-0.004400750934420659,0.0,0.005689275399252465
0.49464085456015455,-0.004378911824668705,0.0,0.003931192660550459
0.4949267741292645,-0.0035599125042473662,0.0,0.003494393476044852
0.4952126936983744,-0.0035817524634726462,-0.0004367991845056065,0.003494393476044852
0.49549861326748434,-0.004826630139313625,-0.0004367991845056065,0.004378911824668706
0.49578453283659424,-0.004367991845056065,0.0,0.0035053134556574926
0.49607045240570413,-0.004367991845056065,0.0,0.0035053134556574926
0.4963563719748141,-0.004433510873258579,0.0,0.003068514271151886
0.496642291543924,-0.005263429323819232,-0.0004367991845056065,0.003931192660550459
0.4969282111130339,-0.005252509344206592,0.0,0.004378911824668706
0.4972141306821438,-0.003931192660550459,0.0,0.004367991845056065
0.4975000502512537,-0.004378911824668705,0.0,0.003931192660550459
0.49778596982036366,-0.004389831804281345,0.0,0.003931192660550459
0.49807188938947355,-0.004804791029561672,0.0,0.003516233435270133
0.4983578089585835,-0.004826630139313625,-0.0004367991845056065,0.0035053134556574926
0.4986437285276934,-0.004367991845056065,-0.0004367991845056065,0.003516233435270133
0.4989296480968033,-0.003974871729527693,0.0,0.0030575942915392457
0.49921556766591324,-0.004815711009174312,0.0,0.0035053134556574926
0.49950148723502313,-0.004389831804281345,0.0,0.003931192660550459
0.4997874068041331,-0.003953032619775739,0.0,0.003931192660550459
0.500073326373243,-0.003942112640163099,0.0,0.0026317150866462797
0.5003592459423528,-0.004804791029561672,0.0,0.0030794342507645266
0.5006451655114629,-0.004367991845056065,0.0,0.003494393476044852
0.5009310850805727,-0.003505313455657492,0.0,0.0035053134556574926
0.5012170046496826,-0.003494393476044852,0.0,0.003516233435270133
0.5015029242187926,-0.004389831804281345,0.0,0.0026535550458715606
0.5017888437879024,-0.003963952599388379,0.0,0.0039421126401631
0.5020747633570124,-0.003953032619775739,0.0,0.0039421126401631
0.5023606829261222,-0.003516233435270132,0.0,0.0030794342507645266
0.5026466024952322,-0.003942112640163099,0.0,0.003068514271151886
0.5029325220643421,-0.005263429323819232,-0.0004367991845056065,0.003494393476044852
0.503218441633452,-0.004411670914033298,0.0,0.0039421126401631
0.503504361202562,-0.003516233435270132,0.0,0.0026317150866462797
0.5037902807716719,-0.0030685142711518857,0.0,0.0035053134556574926
0.5040762003407817,-0.004826630139313625,-0.0004367991845056065,0.0035053134556574926
0.5043621199098918,-0.004826630139313625,-0.0004367991845056065,0.003494393476044852
0.5046480394790016,-0.003953032619775739,0.0,0.0035053134556574926
0.5049339590481116,-0.003494393476044852,0.0,0.0035053134556574926
0.5052198786172215,-0.005678355419639824,0.0,0.0035053134556574926
0.5055057981863313,-0.004411670914033298,0.0,0.003931192660550459
0.5057917177554413,-0.004826630139313625,0.0,0.004804791029561672
0.5060776373245511,-0.004367991845056065,0.0,0.004367991845056065
0.5063635568936612,-0.003985791709140332,0.0,0.003931192660550459
0.506649476462771,-0.005252509344206592,0.0,0.004378911824668706
0.5069353960318809,-0.005263429323819232,0.0,0.004378911824668706
0.5072213156009909,-0.003953032619775739,0.0,0.004367991845056065
0.5075072351701008,-0.004804791029561672,0.0,0.003931192660550459
0.5077931547392107,-0.005700195378865104,0.0,0.004367991845056065
