Time [s]	Weight_X_Position_smooth_splines [deg]	dx\dt Weight_X_Position_smooth_splines [deg\s]	dx\dt^2 Weight_X_Position_smooth_splines [deg\s^2]	Weight_X_Position_original [deg]	Roll_angle_response_empty [deg]	Roll_angle_response_water [deg]	Roll_angle_response_oil [deg]	Roll_angle_response_glycerin [deg]
0.34	-52.699138	-281.70737	282.78336	-52.750764	0.036	0.036	0.036	0.036
0.341	-52.9807	-281.41236	307.23447	-53.043508	0.036	0.036	0.036	0.036
0.342	-53.261955	-281.0929	331.68557	-53.336252	0.036	0.036	0.036	0.036
0.343	-53.542878	-280.74899	356.13668	-53.628995	0.036	0.036	0.036	0.036
0.344	-53.823445	-280.38063	380.58779	-53.913607	0.036	0.036	0.036	0.036
0.345	-54.103631	-279.98782	405.03889	-54.190087	0.036	0.036	0.036	0.036
0.346	-54.383412	-279.57055	429.49	-54.466567	0.036	0.036	0.036	0.036
0.347	-54.662764	-279.12884	453.94111	-54.743047	0.036	0.036	0.036	0.036
0.348	-54.941662	-278.66267	478.39221	-55.027659	0.036	0.036	0.036	0.036
0.349	-55.220081	-278.17205	502.84332	-55.304139	0.036	0.036	0.036	0.036
0.35	-55.497998	-277.65698	527.29443	-55.588751	0.036	0.054	0.036	0.036
0.351	-55.775387	-277.11746	551.74553	-55.873363	0.036	0.054	0.036	0.036
0.352	-56.052224	-276.55349	576.19664	-56.157974	0.036	0.054	0.036	0.054
0.353	-56.328486	-275.96507	600.64775	-56.434454	0.036	0.054	0.036	0.054
0.354	-56.604146	-275.3522	625.09885	-56.719066	0.036	0.054	0.054	0.054
0.355	-56.879182	-274.71487	649.54996	-56.995546	0.036	0.054	0.054	0.054
0.356	-57.153568	-274.0531	674.00107	-57.280158	0.036	0.054	0.054	0.054
0.357	-57.42728	-273.36687	698.45217	-57.556638	0.036	0.054	0.054	0.054
0.358	-57.700294	-272.65619	722.90328	-57.824986	0.036	0.054	0.054	0.054
0.359	-57.972584	-271.92106	747.35439	-58.101466	0.036	0.054	0.054	0.054
0.36	-58.244128	-271.16148	771.80549	-58.361683	0.036	0.054	0.054	0.054
0.361	-58.514899	-270.37745	796.2566	-58.630031	0.036	0.054	0.054	0.054
0.362	-58.784874	-269.56897	820.70771	-58.882116	0.054	0.054	0.054	0.054
0.363	-59.054029	-268.73604	845.15881	-59.142332	0.054	0.054	0.054	0.054
0.364	-59.322338	-267.87865	869.60992	-59.394417	0.054	0.054	0.054	0.054
0.365	-59.589778	-266.99682	894.06103	-59.646502	0.054	0.054	0.054	0.054
0.366	-59.856324	-266.09053	918.51213	-59.898587	0.054	0.054	0.054	0.054
0.367	-60.121951	-265.15979	942.96324	-60.150671	0.054	0.054	0.054	0.054
0.368	-60.386635	-264.2046	967.41435	-60.402756	0.054	0.054	0.054	0.054
0.369	-60.650352	-263.22496	991.86545	-60.662973	0.054	0.054	0.054	0.054
0.37	-60.913077	-262.22087	1016.3166	-60.915057	0.054	0.054	0.054	0.054
0.371	-61.174786	-261.19256	1037.2081	-61.175274	0.054	0.054	0.054	0.054
0.372	-61.43546	-260.15688	1034.1538	-61.427359	0.054	0.054	0.054	0.054
0.373	-61.6951	-259.12425	1031.0994	-61.671312	0.054	0.054	0.054	0.054
0.374	-61.95371	-258.09468	1028.045	-61.923396	0.054	0.054	0.054	0.054
0.375	-62.211291	-257.06816	1024.9906	-62.175481	0.054	0.054	0.054	0.054
0.376	-62.467847	-256.0447	1021.9362	-62.427566	0.054	0.054	0.054	0.054
0.377	-62.723381	-255.02429	1018.8819	-62.67965	0.054	0.054	0.054	0.054
0.378	-62.977897	-254.00694	1015.8275	-62.931735	0.054	0.054	0.054	0.054
0.379	-63.231396	-252.99264	1012.7731	-63.175688	0.054	0.054	0.054	0.054
0.38	-63.483883	-251.98139	1009.7187	-63.427773	0.054	0.054	0.054	0.054
0.381	-63.73536	-250.9732	1006.6644	-63.671726	0.054	0.054	0.054	0.054
0.382	-63.98583	-249.96806	1003.61	-63.915679	0.054	0.054	0.054	0.054
0.383	-64.235297	-248.96598	1000.5556	-64.1515	0.054	0.054	0.054	0.054
0.384	-64.483763	-247.96695	997.50124	-64.387321	0.054	0.054	0.054	0.054
0.385	-64.731232	-246.97098	994.44686	-64.631274	0.054	0.054	0.054	0.054
0.386	-64.977706	-245.97806	991.39249	-64.867095	0.054	0.072	0.054	0.054
0.387	-65.223189	-244.98819	988.33811	-65.111048	0.054	0.072	0.054	0.054
0.388	-65.467684	-244.00138	985.28373	-65.355001	0.054	0.072	0.054	0.054
0.389	-65.711193	-243.01762	982.22936	-65.598954	0.054	0.072	0.072	0.054
0.39	-65.95372	-242.03692	979.17498	-65.851039	0.054	0.072	0.072	0.054
0.391	-66.195268	-241.05927	976.1206	-66.094992	0.054	0.072	0.072	0.054
0.392	-66.435839	-240.08468	973.06623	-66.347077	0.054	0.072	0.072	0.072
0.393	-66.675438	-239.11314	970.01185	-66.59103	0.054	0.072	0.072	0.072
0.394	-66.914067	-238.14466	966.95747	-66.843115	0.054	0.072	0.072	0.072
0.395	-67.151728	-237.17923	963.9031	-67.087068	0.054	0.072	0.072	0.072
0.396	-67.388426	-236.21685	960.84872	-67.33102	0.054	0.072	0.072	0.072
0.397	-67.624163	-235.25753	957.79435	-67.574973	0.054	0.072	0.072	0.072
0.398	-67.858942	-234.30126	954.73997	-67.818926	0.054	0.072	0.072	0.072
0.399	-68.092767	-233.34805	951.68559	-68.062879	0.072	0.072	0.072	0.072
0.4	-68.325639	-232.39789	948.63122	-68.298701	0.072	0.072	0.072	0.072
0.401	-68.557563	-231.45079	945.57684	-68.510127	0.072	0.072	0.072	0.072
0.402	-68.788542	-230.50674	942.52246	-68.745948	0.072	0.072	0.072	0.072
0.403	-69.018578	-229.56574	939.46809	-68.981769	0.072	0.072	0.072	0.072
0.404	-69.247674	-228.6278	936.41371	-69.21759	0.072	0.072	0.072	0.072
0.405	-69.475835	-227.69291	933.35933	-69.461543	0.072	0.072	0.072	0.072
0.406	-69.703061	-226.76108	930.30496	-69.689233	0.072	0.072	0.072	0.072
0.407	-69.929358	-225.8323	927.25058	-69.925054	0.072	0.072	0.072	0.072
0.408	-70.154727	-224.90658	924.19621	-70.152743	0.072	0.072	0.072	0.072
0.409	-70.379172	-223.98391	921.14183	-70.388564	0.072	0.072	0.072	0.072
0.41	-70.602696	-223.0643	918.08745	-70.616254	0.072	0.072	0.072	0.072
0.411	-70.825302	-222.14774	915.03308	-70.843943	0.072	0.072	0.072	0.072
0.412	-71.046992	-221.23423	911.9787	-71.071633	0.072	0.072	0.072	0.072
0.413	-71.267771	-220.32378	908.92432	-71.299322	0.072	0.072	0.072	0.072
0.414	-71.487641	-219.41638	905.86995	-71.527012	0.072	0.072	0.072	0.072
0.415	-71.706605	-218.51204	902.81557	-71.746569	0.072	0.072	0.072	0.072
0.416	-71.924666	-217.61075	899.76119	-71.974259	0.072	0.072	0.072	0.072
0.417	-72.141827	-216.71252	896.70682	-72.193816	0.072	0.072	0.072	0.072
0.418	-72.358092	-215.81734	893.65244	-72.413374	0.072	0.072	0.072	0.072
0.419	-72.573463	-214.92521	890.59807	-72.6248	0.072	0.09	0.072	0.072
0.42	-72.787943	-214.03614	887.54369	-72.844358	0.072	0.09	0.09	0.072
0.421	-73.001536	-213.15013	884.48931	-73.055784	0.072	0.09	0.09	0.072
0.422	-73.214245	-212.26716	881.43494	-73.259078	0.072	0.09	0.09	0.072
0.423	-73.426072	-211.38726	878.38056	-73.470504	0.072	0.09	0.09	0.072
0.424	-73.63702	-210.5104	875.32618	-73.673798	0.072	0.09	0.09	0.072
0.425	-73.847094	-209.6366	872.27181	-73.877092	0.072	0.09	0.09	0.09
0.426	-74.056294	-208.76586	869.21743	-74.080386	0.072	0.09	0.09	0.09
0.427	-74.264626	-207.89817	866.16305	-74.28368	0.072	0.09	0.09	0.09
0.428	-74.472092	-207.03353	863.10868	-74.478843	0.072	0.09	0.09	0.09
0.429	-74.678694	-206.17195	860.0543	-74.682137	0.072	0.09	0.09	0.09
0.43	-74.884437	-205.31342	856.99992	-74.877299	0.072	0.09	0.09	0.09
0.431	-75.089322	-204.45795	853.94555	-75.072461	0.09	0.09	0.09	0.09
0.432	-75.293354	-203.60553	850.89117	-75.267624	0.09	0.09	0.09	0.09
0.433	-75.496534	-202.75617	847.8368	-75.462786	0.09	0.09	0.09	0.09
0.434	-75.698867	-201.90986	844.78242	-75.657949	0.09	0.09	0.09	0.09
0.435	-75.900355	-201.0666	841.72804	-75.853111	0.09	0.09	0.09	0.09
0.436	-76.101001	-200.2264	838.67367	-76.048273	0.09	0.09	0.09	0.09
0.437	-76.300809	-199.38926	835.61929	-76.243436	0.09	0.09	0.09	0.09
0.438	-76.499781	-198.55516	832.56491	-76.438598	0.09	0.09	0.09	0.09
0.439	-76.69792	-197.72413	829.51054	-76.641892	0.09	0.09	0.09	0.09
0.44	-76.89523	-196.89614	826.45616	-76.837055	0.09	0.09	0.09	0.09
0.441	-77.091713	-196.07121	823.40178	-77.040349	0.09	0.09	0.09	0.09
0.442	-77.287374	-195.24934	820.34741	-77.235511	0.09	0.09	0.09	0.09
0.443	-77.482213	-194.43052	817.29303	-77.438805	0.09	0.108	0.108	0.09
0.444	-77.676236	-193.61475	814.23866	-77.633968	0.09	0.108	0.108	0.09
0.445	-77.869444	-192.80204	811.18428	-77.837262	0.09	0.108	0.108	0.09
0.446	-78.061841	-191.99239	808.1299	-78.032424	0.09	0.108	0.108	0.09
0.447	-78.25343	-191.18578	805.07553	-78.227587	0.09	0.108	0.108	0.09
0.448	-78.444213	-190.38223	802.02115	-78.422749	0.09	0.108	0.108	0.108
0.449	-78.634195	-189.58174	798.96677	-78.617911	0.09	0.108	0.108	0.108
0.45	-78.823378	-188.7843	795.9124	-78.813074	0.09	0.108	0.108	0.108
0.451	-79.011765	-187.98992	792.85802	-79.000104	0.09	0.108	0.108	0.108
0.452	-79.199359	-187.19858	789.80364	-79.195267	0.09	0.108	0.108	0.108
0.453	-79.386163	-186.41031	786.74927	-79.382297	0.09	0.108	0.108	0.108
0.454	-79.57218	-185.62509	783.69489	-79.57746	0.108	0.108	0.108	0.108
0.455	-79.757414	-184.84292	780.64051	-79.772622	0.108	0.108	0.108	0.108
0.456	-79.941867	-184.06381	777.58614	-79.967784	0.108	0.108	0.108	0.108
0.457	-80.125543	-183.28775	774.53176	-80.162947	0.108	0.108	0.108	0.108
0.458	-80.308444	-182.51474	771.47739	-80.349977	0.108	0.108	0.108	0.108
0.459	-80.490573	-181.74479	768.42301	-80.54514	0.108	0.108	0.108	0.108
0.46	-80.671934	-180.9779	765.36863	-80.740302	0.108	0.108	0.108	0.108
0.461	-80.85253	-180.21405	762.31426	-80.927333	0.108	0.108	0.126	0.108
0.462	-81.032363	-179.45327	759.25988	-81.114363	0.108	0.126	0.126	0.108
0.463	-81.211437	-178.69553	756.2055	-81.293262	0.108	0.126	0.126	0.108
0.464	-81.389755	-177.94039	755.42113	-81.480293	0.108	0.126	0.126	0.108
0.465	-81.567318	-177.18374	757.87962	-81.659192	0.108	0.126	0.126	0.108
0.466	-81.744122	-176.42463	760.3381	-81.838091	0.108	0.126	0.126	0.108
0.467	-81.920166	-175.66306	762.79659	-82.016989	0.108	0.126	0.126	0.108
0.468	-82.095447	-174.89904	765.25508	-82.195888	0.108	0.126	0.126	0.108
0.469	-82.269963	-174.13255	767.71357	-82.374787	0.108	0.126	0.126	0.126
0.47	-82.443712	-173.36361	770.17205	-82.553686	0.108	0.126	0.126	0.126
0.471	-82.61669	-172.59221	772.63054	-82.732585	0.108	0.126	0.126	0.126
0.472	-82.788895	-171.81835	775.08903	-82.903352	0.108	0.126	0.126	0.126
0.473	-82.960326	-171.04203	777.54751	-83.074119	0.108	0.126	0.126	0.126
0.474	-83.130978	-170.26325	780.006	-83.244886	0.108	0.126	0.126	0.126
0.475	-83.300851	-169.48202	782.46449	-83.407521	0.126	0.126	0.126	0.126
0.476	-83.469942	-168.69832	784.92297	-83.570157	0.126	0.126	0.126	0.126
0.477	-83.638247	-167.91217	787.38146	-83.72466	0.126	0.126	0.126	0.126
0.478	-83.805765	-167.12356	789.83995	-83.879164	0.126	0.126	0.126	0.126
0.479	-83.972493	-166.33249	792.29844	-84.041799	0.126	0.126	0.126	0.126
0.48	-84.138429	-165.53896	794.75692	-84.196303	0.126	0.126	0.144	0.126
0.481	-84.303571	-164.74298	797.21541	-84.350806	0.126	0.126	0.144	0.126
0.482	-84.467914	-163.94453	799.6739	-84.50531	0.126	0.126	0.144	0.126
0.483	-84.631459	-163.14363	802.13238	-84.659813	0.126	0.144	0.144	0.126
0.484	-84.794201	-162.34027	804.59087	-84.78179	0.126	0.144	0.144	0.126
0.485	-84.956139	-161.53445	807.04936	-84.936293	0.126	0.144	0.144	0.126
0.486	-85.117269	-160.72617	809.50785	-85.090797	0.126	0.144	0.144	0.126
0.487	-85.27759	-159.91543	811.96633	-85.2453	0.126	0.144	0.144	0.126
0.488	-85.437099	-159.10224	814.42482	-85.399804	0.126	0.144	0.144	0.126
0.489	-85.595794	-158.28658	816.88331	-85.554308	0.126	0.144	0.144	0.126
0.49	-85.753671	-157.46847	819.34179	-85.708811	0.126	0.144	0.144	0.126
0.491	-85.91073	-156.6479	821.80028	-85.863315	0.126	0.144	0.144	0.126
0.492	-86.066966	-155.82487	824.25877	-86.009686	0.126	0.144	0.144	0.126
0.493	-86.222379	-154.99938	826.71725	-86.16419	0.126	0.144	0.144	0.144
0.494	-86.376964	-154.17144	829.17574	-86.310562	0.126	0.144	0.144	0.144
0.495	-86.530721	-153.34103	831.63423	-86.465065	0.126	0.144	0.144	0.144
0.496	-86.683646	-152.50817	834.09272	-86.619569	0.126	0.144	0.144	0.144
0.497	-86.835736	-151.67285	836.5512	-86.774072	0.126	0.144	0.144	0.144
0.498	-86.98699	-150.83507	839.00969	-86.928576	0.126	0.144	0.144	0.144
0.499	-87.137406	-149.99483	841.46818	-87.091211	0.144	0.144	0.162	0.144
0.5	-87.286979	-149.15213	843.92666	-87.245715	0.144	0.144	0.162	0.144
0.501	-87.435709	-148.30697	846.38515	-87.400218	0.144	0.144	0.162	0.144
0.502	-87.583592	-147.45936	848.84364	-87.554722	0.144	0.162	0.162	0.144
0.503	-87.730627	-146.60929	851.30212	-87.701094	0.144	0.162	0.162	0.144
0.504	-87.87681	-145.75675	853.76061	-87.855597	0.144	0.162	0.162	0.144
0.505	-88.02214	-144.90176	856.2191	-88.010101	0.144	0.162	0.162	0.144
0.506	-88.166613	-144.04432	858.67759	-88.156473	0.144	0.162	0.162	0.144
0.507	-88.310227	-143.18441	861.13607	-88.310976	0.144	0.162	0.162	0.144
0.508	-88.452981	-142.32204	863.59456	-88.457348	0.144	0.162	0.162	0.144
0.509	-88.594871	-141.45722	866.05305	-88.60372	0.144	0.162	0.162	0.144
0.51	-88.735894	-140.58994	868.51153	-88.750091	0.144	0.162	0.162	0.144
0.511	-88.87605	-139.7202	870.97002	-88.896463	0.144	0.162	0.162	0.144
0.512	-89.015334	-138.848	873.42851	-89.034703	0.144	0.162	0.162	0.162
0.513	-89.153745	-137.97334	875.887	-89.172943	0.144	0.162	0.162	0.162
0.514	-89.29128	-137.09622	878.34548	-89.319315	0.144	0.162	0.162	0.162
0.515	-89.427937	-136.21665	880.80397	-89.457555	0.144	0.162	0.162	0.162
0.516	-89.563712	-135.33462	883.26246	-89.595795	0.144	0.162	0.18	0.162
0.517	-89.698605	-134.45012	885.72094	-89.734035	0.162	0.162	0.18	0.162
0.518	-89.832612	-133.56317	888.17943	-89.872275	0.162	0.162	0.18	0.162
0.519	-89.965731	-132.67377	890.63792	-90.010515	0.162	0.18	0.18	0.162
0.52	-90.097959	-131.7819	893.0964	-90.140623	0.162	0.18	0.18	0.162
0.521	-90.229293	-130.88757	895.55489	-90.270732	0.162	0.18	0.18	0.162
0.522	-90.359733	-129.99079	898.01338	-90.40084	0.162	0.18	0.18	0.162
0.523	-90.489274	-129.09155	900.47187	-90.522816	0.162	0.18	0.18	0.162
0.524	-90.617915	-128.18984	902.93035	-90.644793	0.162	0.18	0.18	0.162
0.525	-90.745653	-127.28568	905.38884	-90.774901	0.162	0.18	0.18	0.162
0.526	-90.872486	-126.37907	907.84733	-90.888746	0.162	0.18	0.18	0.162
0.527	-90.99841	-125.46999	910.30581	-91.010722	0.162	0.18	0.18	0.18
0.528	-91.123425	-124.55846	912.7643	-91.132699	0.162	0.18	0.18	0.18
0.529	-91.247527	-123.64446	915.22279	-91.246544	0.162	0.18	0.18	0.18
0.53	-91.370713	-122.72801	917.68128	-91.36852	0.162	0.18	0.198	0.18
0.531	-91.492982	-121.8091	920.13976	-91.482365	0.18	0.18	0.198	0.18
0.532	-91.61433	-120.88773	922.59825	-91.588078	0.18	0.198	0.198	0.18
0.533	-91.734756	-119.9639	925.05674	-91.701922	0.18	0.198	0.198	0.18
0.534	-91.854257	-119.03762	927.51522	-91.815767	0.18	0.198	0.198	0.18
0.535	-91.972831	-118.10887	929.97371	-91.92148	0.18	0.198	0.198	0.18
0.536	-92.090474	-117.17767	932.4322	-92.035325	0.18	0.198	0.198	0.18
0.537	-92.207185	-116.24401	934.89068	-92.141038	0.18	0.198	0.198	0.18
0.538	-92.322961	-115.30789	937.34917	-92.254883	0.18	0.198	0.198	0.18
0.539	-92.4378	-114.36931	939.80766	-92.360595	0.18	0.198	0.198	0.18
0.54	-92.551699	-113.42827	942.26615	-92.466308	0.18	0.198	0.198	0.198
0.541	-92.664656	-112.48478	944.72463	-92.572021	0.18	0.198	0.198	0.198
0.542	-92.776668	-111.53882	947.18312	-92.677734	0.18	0.198	0.216	0.198
0.543	-92.887733	-110.59041	949.64161	-92.775316	0.198	0.198	0.216	0.198
0.544	-92.997848	-109.63954	952.10009	-92.881028	0.198	0.216	0.216	0.198
0.545	-93.107011	-108.68621	954.55858	-92.986741	0.198	0.216	0.216	0.198
0.546	-93.21522	-107.73042	957.01707	-93.084323	0.198	0.216	0.216	0.198
0.547	-93.322471	-106.77218	959.47556	-93.190036	0.198	0.216	0.216	0.198
0.548	-93.428763	-105.81147	961.93404	-93.295749	0.198	0.216	0.216	0.198
0.549	-93.534093	-104.84831	964.39253	-93.39333	0.198	0.216	0.216	0.198
0.55	-93.638459	-103.88269	966.85102	-93.499043	0.198	0.216	0.216	0.198
0.551	-93.741858	-102.91461	969.3095	-93.596624	0.198	0.216	0.216	0.198
0.552	-93.844287	-101.94407	971.76799	-93.702337	0.198	0.216	0.216	0.198
0.553	-93.945745	-100.97107	974.22648	-93.80805	0.198	0.216	0.234	0.216
0.554	-94.046229	-99.995615	976.68496	-93.905631	0.198	0.216	0.234	0.216
0.555	-94.145735	-99.0177	979.14345	-94.011344	0.198	0.216	0.234	0.216
0.556	-94.244263	-98.037328	981.60194	-94.108925	0.216	0.234	0.234	0.216
0.557	-94.34181	-97.05622	979.09566	-94.214638	0.216	0.234	0.234	0.216
0.558	-94.438377	-96.079471	974.40151	-94.320351	0.216	0.234	0.234	0.216
0.559	-94.53397	-95.107417	969.70736	-94.426064	0.216	0.234	0.234	0.216
0.56	-94.628594	-94.140056	965.01321	-94.523645	0.216	0.234	0.234	0.216
0.561	-94.722252	-93.17739	960.31907	-94.629358	0.216	0.234	0.234	0.216
0.562	-94.81495	-92.219418	955.62492	-94.726939	0.216	0.234	0.234	0.216
0.563	-94.906692	-91.26614	950.93077	-94.824521	0.216	0.234	0.234	0.216
0.564	-94.997484	-90.317557	946.23663	-94.922102	0.216	0.234	0.234	0.216
0.565	-95.087329	-89.373667	941.54248	-95.019683	0.216	0.234	0.252	0.216
0.566	-95.176233	-88.434472	936.84833	-95.117264	0.216	0.234	0.252	0.216
0.567	-95.264199	-87.49997	932.15418	-95.214845	0.216	0.234	0.252	0.234
0.568	-95.351234	-86.570163	927.46004	-95.312426	0.216	0.234	0.252	0.234
0.569	-95.437341	-85.64505	922.76589	-95.410008	0.216	0.252	0.252	0.234
0.57	-95.522526	-84.724632	918.07174	-95.507589	0.216	0.252	0.252	0.234
0.571	-95.606792	-83.808907	913.3776	-95.597038	0.234	0.252	0.252	0.234
0.572	-95.690145	-82.897876	908.68345	-95.694619	0.234	0.252	0.252	0.234
0.573	-95.77259	-81.99154	903.9893	-95.784069	0.234	0.252	0.252	0.234
0.574	-95.85413	-81.089898	899.29516	-95.865387	0.234	0.252	0.252	0.234
0.575	-95.934771	-80.19295	894.60101	-95.954836	0.234	0.252	0.252	0.234
0.576	-96.014517	-79.300696	889.90686	-96.036154	0.234	0.252	0.252	0.234
0.577	-96.093374	-78.413136	885.21271	-96.117471	0.234	0.252	0.27	0.234
0.578	-96.171345	-77.53027	880.51857	-96.190657	0.234	0.252	0.27	0.234
0.579	-96.248436	-76.652099	875.82442	-96.271975	0.234	0.252	0.27	0.234
0.58	-96.324651	-75.778621	871.13027	-96.345161	0.234	0.252	0.27	0.234
0.581	-96.399995	-74.909838	866.43613	-96.426478	0.234	0.27	0.27	0.252
0.582	-96.474472	-74.045749	861.74198	-96.507796	0.234	0.27	0.27	0.252
0.583	-96.548088	-73.186354	857.04783	-96.580982	0.234	0.27	0.27	0.252
0.584	-96.620846	-72.331654	852.35368	-96.6623	0.234	0.27	0.27	0.252
0.585	-96.692753	-71.481647	847.65954	-96.735485	0.234	0.27	0.27	0.252
0.586	-96.763811	-70.636335	842.96539	-96.808671	0.252	0.27	0.27	0.252
0.587	-96.834027	-69.795716	838.27124	-96.881857	0.252	0.27	0.27	0.252
0.588	-96.903404	-68.959792	833.5771	-96.955043	0.252	0.27	0.27	0.252
0.589	-96.971948	-68.128562	828.88295	-97.020097	0.252	0.27	0.27	0.252
0.59	-97.039663	-67.302026	824.1888	-97.085151	0.252	0.27	0.288	0.252
0.591	-97.106554	-66.480184	819.49465	-97.150206	0.252	0.27	0.288	0.252
0.592	-97.172625	-65.663037	814.80051	-97.207128	0.252	0.27	0.288	0.252
0.593	-97.237881	-64.850583	810.10636	-97.272182	0.252	0.27	0.288	0.252
0.594	-97.302328	-64.042824	805.41221	-97.329104	0.252	0.288	0.288	0.252
0.595	-97.365969	-63.239759	800.71807	-97.394158	0.252	0.288	0.288	0.27
0.596	-97.428809	-62.441388	796.02392	-97.451081	0.252	0.288	0.288	0.27
0.597	-97.490853	-61.647711	791.32977	-97.516135	0.252	0.288	0.288	0.27
0.598	-97.552106	-60.858728	786.63562	-97.581189	0.252	0.288	0.288	0.27
0.599	-97.612572	-60.07444	781.94148	-97.654375	0.27	0.288	0.288	0.27
0.6	-97.672256	-59.294845	777.24733	-97.719429	0.27	0.288	0.288	0.27
0.601	-97.731163	-58.519945	772.55318	-97.784483	0.27	0.288	0.306	0.27
0.602	-97.789298	-57.749739	767.85904	-97.841406	0.27	0.288	0.306	0.27
0.603	-97.846664	-56.984227	763.16489	-97.90646	0.27	0.288	0.306	0.27
0.604	-97.903268	-56.223409	758.47074	-97.963382	0.27	0.288	0.306	0.27
0.605	-97.959113	-55.467286	753.77659	-98.020304	0.27	0.288	0.306	0.27
0.606	-98.014204	-54.715856	749.08245	-98.077227	0.27	0.306	0.306	0.27
0.607	-98.068546	-53.969121	744.3883	-98.134149	0.27	0.306	0.306	0.288
0.608	-98.122144	-53.22708	739.69415	-98.191072	0.27	0.306	0.306	0.288
0.609	-98.175002	-52.489732	735.00001	-98.247994	0.27	0.306	0.306	0.288
0.61	-98.227125	-51.75708	730.30586	-98.304916	0.288	0.306	0.306	0.288
0.611	-98.278517	-51.029121	725.61171	-98.361839	0.288	0.306	0.306	0.288
0.612	-98.329184	-50.305856	720.91756	-98.418761	0.288	0.306	0.324	0.288
0.613	-98.379131	-49.587286	716.22342	-98.475683	0.288	0.306	0.324	0.288
0.614	-98.428361	-48.873409	711.52927	-98.532606	0.288	0.306	0.324	0.288
0.615	-98.476879	-48.164227	706.83512	-98.589528	0.288	0.306	0.324	0.288
0.616	-98.524691	-47.459739	702.14098	-98.64645	0.288	0.306	0.324	0.288
0.617	-98.5718	-46.759945	697.44683	-98.703373	0.288	0.324	0.324	0.288
0.618	-98.618212	-46.064845	692.75268	-98.760295	0.288	0.324	0.324	0.306
0.619	-98.663931	-45.37444	688.05854	-98.809086	0.288	0.324	0.324	0.306
0.62	-98.708962	-44.688728	683.36439	-98.866008	0.306	0.324	0.324	0.306
0.621	-98.75331	-44.007711	678.67024	-98.906667	0.306	0.324	0.324	0.306
0.622	-98.796979	-43.331388	673.97609	-98.955458	0.306	0.324	0.342	0.306
0.623	-98.839975	-42.659759	669.28195	-99.004248	0.306	0.324	0.342	0.306
0.624	-98.882301	-41.992824	664.5878	-99.044907	0.306	0.324	0.342	0.306
0.625	-98.923962	-41.330583	659.89365	-99.093698	0.306	0.324	0.342	0.306
0.626	-98.964963	-40.673037	655.19951	-99.134356	0.306	0.342	0.342	0.306
0.627	-99.005309	-40.020184	650.50536	-99.183147	0.306	0.342	0.342	0.306
0.628	-99.045005	-39.372026	645.81121	-99.223806	0.306	0.342	0.342	0.306
0.629	-99.084055	-38.728562	641.11706	-99.264465	0.306	0.342	0.342	0.324
0.63	-99.122464	-38.089792	636.42292	-99.296992	0.324	0.342	0.342	0.324
0.631	-99.160236	-37.455716	631.72877	-99.337651	0.324	0.342	0.342	0.324
0.632	-99.197377	-36.826334	627.03462	-99.370178	0.324	0.342	0.36	0.324
0.633	-99.23389	-36.201647	622.34048	-99.402705	0.324	0.342	0.36	0.324
0.634	-99.269782	-35.581653	617.64633	-99.435232	0.324	0.342	0.36	0.324
0.635	-99.305055	-34.966354	612.95218	-99.467759	0.324	0.342	0.36	0.324
0.636	-99.339716	-34.355749	608.25803	-99.500286	0.324	0.36	0.36	0.324
0.637	-99.373768	-33.749838	603.56389	-99.524681	0.324	0.36	0.36	0.324
0.638	-99.407217	-33.148621	598.86974	-99.549076	0.324	0.36	0.36	0.324
0.639	-99.440067	-32.552098	594.17559	-99.573472	0.324	0.36	0.36	0.342
0.64	-99.472323	-31.96027	589.48145	-99.597867	0.342	0.36	0.36	0.342
0.641	-99.503989	-31.373136	584.7873	-99.622262	0.342	0.36	0.378	0.342
0.642	-99.535071	-30.790695	580.09315	-99.646658	0.342	0.36	0.378	0.342
0.643	-99.565572	-30.212949	575.399	-99.662921	0.342	0.36	0.378	0.342
0.644	-99.595498	-29.639897	570.70486	-99.687316	0.342	0.36	0.378	0.342
0.645	-99.624854	-29.07154	566.01071	-99.70358	0.342	0.378	0.378	0.342
0.646	-99.653643	-28.507876	561.31656	-99.727975	0.342	0.378	0.378	0.342
0.647	-99.681871	-27.948906	556.62242	-99.744239	0.342	0.378	0.378	0.342
0.648	-99.709542	-27.394631	551.92827	-99.760502	0.342	0.378	0.378	0.342
0.649	-99.736662	-26.84505	547.23412	-99.776766	0.342	0.378	0.378	0.36
0.65	-99.763233	-26.295916	551.23925	-99.793029	0.342	0.378	0.396	0.36
0.651	-99.789252	-25.742569	555.45401	-99.809293	0.36	0.378	0.396	0.36
0.652	-99.814716	-25.185008	559.66876	-99.825556	0.36	0.378	0.396	0.36
0.653	-99.839621	-24.623231	563.88351	-99.84182	0.36	0.378	0.396	0.36
