variables=t,acc,Vel,displ
zone
    0.272973E+01    0.000000E+00    0.999899E+00    0.370380E+01
    0.273874E+01    0.000000E+00    0.999899E+00    0.371281E+01
    0.274775E+01    0.000000E+00    0.999899E+00    0.372181E+01
    0.275676E+01    0.000000E+00    0.999899E+00    0.373082E+01
    0.276577E+01    0.000000E+00    0.999899E+00    0.373983E+01
    0.277477E+01    0.000000E+00    0.999899E+00    0.374884E+01
    0.278378E+01    0.000000E+00    0.999899E+00    0.375785E+01
    0.279279E+01    0.000000E+00    0.999899E+00    0.376686E+01
    0.280180E+01    0.000000E+00    0.999899E+00    0.377586E+01
    0.281081E+01    0.000000E+00    0.999899E+00    0.378487E+01
    0.281982E+01    0.000000E+00    0.999899E+00    0.379388E+01
    0.282883E+01    0.000000E+00    0.999899E+00    0.380289E+01
    0.283784E+01    0.000000E+00    0.999899E+00    0.381190E+01
    0.284685E+01    0.000000E+00    0.999899E+00    0.382090E+01
    0.285586E+01    0.000000E+00    0.999899E+00    0.382991E+01
    0.286486E+01    0.000000E+00    0.999899E+00    0.383892E+01
    0.287387E+01    0.000000E+00    0.999899E+00    0.384793E+01
    0.288288E+01    0.000000E+00    0.999899E+00    0.385694E+01
    0.289189E+01    0.000000E+00    0.999899E+00    0.386594E+01
    0.290090E+01    0.000000E+00    0.999899E+00    0.387495E+01
    0.290991E+01    0.000000E+00    0.999899E+00    0.388396E+01
    0.291892E+01    0.000000E+00    0.999899E+00    0.389297E+01
    0.292793E+01    0.000000E+00    0.999899E+00    0.390198E+01
    0.293694E+01    0.000000E+00    0.999899E+00    0.391099E+01
    0.294595E+01    0.000000E+00    0.999899E+00    0.391999E+01
    0.295495E+01    0.000000E+00    0.999899E+00    0.392900E+01
    0.296396E+01    0.000000E+00    0.999899E+00    0.393801E+01
    0.297297E+01    0.000000E+00    0.999899E+00    0.394702E+01
    0.298198E+01    0.000000E+00    0.999899E+00    0.395603E+01
    0.299099E+01    0.000000E+00    0.999899E+00    0.396503E+01
    0.300000E+01    0.000000E+00    0.999899E+00    0.397404E+01
    0.300901E+01    0.000000E+00    0.999899E+00    0.398305E+01
    0.301802E+01    0.000000E+00    0.999899E+00    0.399206E+01
    0.302703E+01    0.000000E+00    0.999899E+00    0.400107E+01
    0.303604E+01    0.000000E+00    0.999899E+00    0.401007E+01
    0.304505E+01    0.000000E+00    0.999899E+00    0.401908E+01
    0.305405E+01    0.000000E+00    0.999899E+00    0.402809E+01
    0.306306E+01    0.000000E+00    0.999899E+00    0.403710E+01
    0.307207E+01    0.000000E+00    0.999899E+00    0.404611E+01
    0.308108E+01    0.000000E+00    0.999899E+00    0.405512E+01
    0.309009E+01    0.000000E+00    0.999899E+00    0.406412E+01
    0.309910E+01    0.000000E+00    0.999899E+00    0.407313E+01
    0.310811E+01    0.000000E+00    0.999899E+00    0.408214E+01
    0.311712E+01    0.000000E+00    0.999899E+00    0.409115E+01
    0.312613E+01    0.000000E+00    0.999899E+00    0.410016E+01
    0.313514E+01    0.000000E+00    0.999899E+00    0.410916E+01
    0.314414E+01    0.000000E+00    0.999899E+00    0.411817E+01
    0.315315E+01    0.000000E+00    0.999899E+00    0.412718E+01
